Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
PSDm_hs,-0.9579352282668031,0,0.01699881426626888,0.791222106274408,Glycerophospholipid metabolism
PSFLIPm,-0.9579352282668031,0,0.01699881426626888,0.791222106274408,"Transport, mitochondrial"
PSSA1_hs,-0.3587800423570884,0,-701.420062150383,-331.0061441303968,Glycerophospholipid metabolism
PSSA2_hs,0.8838875820776673,0,397.049287052536,24.47192348025553,Glycerophospholipid metabolism
PSt3,0.44656589872000135,0,884.7840901916504,338.5049296512127,"Transport, extracellular"
PTDCACRNCPT1,-0.8167735287809111,0,-0.25274581245761213,-0.025490091416669074,Fatty acid oxidation
PTDCACRNCPT2,-0.8167735287809111,0,-0.25274581245761213,-0.025490091416669074,Fatty acid oxidation
PTDCAt,-0.8167735287809111,0,-0.25274581245761213,-0.025490091416669074,"Transport, extracellular"
PTE2x,0.942580000951003,0,204.2886728646517,6.038492826996333,Fatty acid oxidation
PYRt2m,0.8637845925182411,0,90.01677369431258,6.578910222879768,"Transport, mitochondrial"
RBK_D,0.9588272430329916,0,204.861557558918,4.30600255905982,Pentose phosphate pathway
RETH,0.34977831676517723,0,44.12074179006815,21.254055303733285,Vitamin A metabolism
RETNGLCt,1,0,64.32585237535238,NA,"Transport, extracellular"
RETNGLCtr,1,0,64.32585237535238,NA,"Transport, endoplasmic reticular"
RNMK,0.6207682173485557,0,1.877628497557244,0.4393326539007857,NAD metabolism
RTOTAL3CRNCPT1,0.4409368896519622,0,1.3795285946810347,0.5352375614054268,Fatty acid oxidation
RTOTAL3CRNCPT2,0.4409368896519622,0,1.3795285946810347,0.5352375614054268,Fatty acid oxidation
RTOTAL3CRNt,0.4409368896519622,0,1.3795285946810347,0.5352375614054268,Fatty acid oxidation
Rtotaltl,-0.3823878761257998,0,-3.941555469644643,-1.76097641408544,"Transport, lysosomal"
S2TASE3ly,-0.961908321201254,0,0.1258817577368386,6.483528050737269,Chondroitin sulfate degradation
S2TASE4ly,-0.993584800336204,0,0.04209841831532422,13.082487104067207,Chondroitin sulfate degradation
S2TASE5ly,-0.993584800336204,0,0.04209841831532422,13.082487104067207,Chondroitin sulfate degradation
S4T2g,-1,0,NA,0.10617035935668794,Chondroitin synthesis
S4T3g,-1,0,NA,0.06607906914930317,Chondroitin synthesis
S4TASE1ly,-1,0,NA,1.1192491850718387,Chondroitin sulfate degradation
S4TASE2ly,-0.901328512244318,0,0.7173939670308406,13.823665124064684,Chondroitin sulfate degradation
S4TASE3ly,-1,0,NA,4.659723106015147,Chondroitin sulfate degradation
S4TASE4ly,-1,0,NA,0.05287914432686263,Chondroitin sulfate degradation
S4TASE5ly,-1,0,NA,0.039845213275376046,Chondroitin sulfate degradation
S6T20g,0.43409988695384744,0,0.144068768172008,0.056849967660295236,Chondroitin synthesis
S6T23g,-1,0,NA,0.06607906914930317,Chondroitin synthesis
S6TASE10ly,-0.8719122566412071,0,0.11638045567559312,1.7008184834858868,Keratan sulfate degradation
S6TASE11ly,-0.8233476991076498,0,0.11638045567559312,1.2012412802169274,Keratan sulfate degradation
S6TASE12ly,-0.7742998237978996,0,0.11638045567559312,0.9149032378859194,Keratan sulfate degradation
S6TASE13ly,-0.7776042784254014,0,0.11638045567559312,0.9302265100663749,Keratan sulfate degradation
S6TASE14ly,-0.7866303419439078,0,0.11638045567559312,0.9745005696386826,Keratan sulfate degradation
S6TASE15ly,-0.6234596837755679,0,0.11638045567559312,0.5017762232295471,Keratan sulfate degradation
S6TASE16ly,-0.5719638808161794,0,0.11638045567559312,0.4274075587448133,Keratan sulfate degradation
S6TASE17ly,-0.5830167375885127,0,0.11638045567559312,0.44182159302317014,Keratan sulfate degradation
S6TASE18ly,-0.5402077199367734,0,0.11638045567559312,0.38985012157372256,Keratan sulfate degradation
S6TASE19ly,-0.5204851195318186,0,0.11638045567559312,0.3690286960152298,Keratan sulfate degradation
S6TASE20ly,-0.6403834313697606,0,0.11638045567559312,0.5308670063580954,Keratan sulfate degradation
S6TASE21ly,-0.6261332962890742,0,0.11638045567559312,0.5061968132837664,Keratan sulfate degradation
S6TASE22ly,-0.6897159176063123,0,0.08000809293662701,0.4357005590793211,Keratan sulfate degradation
S6TASE23ly,-0.3691955627512236,0,0.08000809293662701,0.17366194554813227,Keratan sulfate degradation
S6TASE24ly,-0.7445287851478651,0,0.04847472886355263,0.33101795794744104,Keratan sulfate degradation
S6TASE25ly,-0.777871336885329,0,0.04649709025598076,0.3721529804192949,Keratan sulfate degradation
S6TASE26ly,-0.5803096898456805,0,0.04649709025598076,0.17508100736025373,Keratan sulfate degradation
S6TASE4ly,-1,0,NA,3.069698995700599,Chondroitin sulfate degradation
S6TASE5ly,-1,0,NA,3.0592829722330164,Chondroitin sulfate degradation
S6TASE6ly,-1,0,NA,5.921515063949488,Chondroitin sulfate degradation
S6TASE7ly,-1,0,NA,5.8538915887368494,Chondroitin sulfate degradation
S6TASE8ly,-1,0,NA,0.05287914432686263,Chondroitin sulfate degradation
S6TASE9ly,-1,0,NA,0.039845213275376046,Chondroitin sulfate degradation
SBTD_D2,1,0,139.4108734680891,NA,Fructose and mannose metabolism
SCP22x,-1,0,-142.5690381438419,NA,"Transport, peroxisomal"
SCP2x,0.9160793184419664,0,35.005951059532165,1.533195021327131,Bile acid synthesis
Ser_Thrtg,0.41568296838671215,0,-0.4752667675603181,-1.1514760513101705,"Transport, golgi apparatus"
SERALANaEx,-0.6791645391578578,0,30.09148255482614,157.49054142619372,"Transport, extracellular"
SERCYSNaEx,-0.9310757099351592,0,24.04341624609162,673.6327215414047,"Transport, extracellular"
SERGLNNaEx,-0.9751171124612554,0,1.1469965126949901,91.04459587456584,"Transport, extracellular"
SERHL,0.7013893573539687,0,2.578793255900778,0.4526036959543385,"Glycine, serine, alanine, and threonine metabolism"
SERPT,-0.7916296610770115,0,11.809682045672458,101.54313109187484,Sphingolipid metabolism
SERt4,-0.6368698322086109,0,114.33083757958413,515.3653304637432,"Transport, extracellular"
SFGTH,0.5175518020621002,0,49.06760291424133,15.599188489606139,Tyrosine metabolism
SIAASE2ly,-0.8719122566412071,0,0.11638045567559312,1.7008184834858868,Keratan sulfate degradation
SIAASE3ly,-0.6897159176063123,0,0.08000809293662701,0.4357005590793211,Keratan sulfate degradation
SIAASE4ly,-0.777871336885329,0,0.04649709025598076,0.3721529804192949,Keratan sulfate degradation
SIAASEly,-1,0,NA,0.7580147451895698,N-glycan degradation
sink_pre_prot[r],0.9229826068358818,0,-4.189880064375326,-104.61359645545483,Exchange/demand reaction
SLCBK1,-1,0,NA,5.801498740014562,Sphingolipid metabolism
SLDt,0.5045498506234156,0,101.27539748103618,33.350115178544165,Methionine and cysteine metabolism
SLDx,-0.5045498506234156,0,-101.27539748103618,-33.350115178544165,Methionine and cysteine metabolism
SMPD3g,0.9622752109747582,0,75.75251594461724,1.4563439756864467,Sphingolipid metabolism
SMPD3l,0.3823878761257998,0,3.941555469644643,1.76097641408544,Sphingolipid metabolism
SMS,0.7765796980530494,0,54.709570759439465,6.880202915668487,Sphingolipid metabolism
SO4HCOtex,-0.6262488428930151,0,107.92052823646068,469.57883830366137,"Transport, extracellular"
SO4tl,-0.9302959688058382,0,5.5404976644657555,153.43158958921433,"Transport, lysosomal"
SPHINGStl,-0.3823878761257998,0,-3.941555469644643,-1.76097641408544,"Transport, lysosomal"
SPODMn,0.8571350037409321,0,13.563458008074342,1.0434046925399918,ROS detoxification
SPRMS,0.4421629718408767,0,47.42484304977096,18.344205214219073,Urea cycle
SR5AR2r,0.9810300002558937,0,113.69021812331677,1.0886778132729538,Steroid metabolism
SR5ARr,-0.9711205601394565,0,3.5261903883466377,240.67455625870227,Steroid metabolism
ST3GAL21g,-0.47036549480779133,0,0.09836259854996042,0.2730731654936373,Sphingolipid metabolism
ST3GAL22g,0.360226130659626,0,0.8246500907500071,0.3878690223037945,Sphingolipid metabolism
ST3GAL23g,0.5775612575483042,0,0.3965870849596158,0.106197935985883,Sphingolipid metabolism
ST6GALNAC31,-0.47036549480779133,0,0.09836259854996042,0.2730731654936373,Sphingolipid metabolism
STRDNCCPT2,0.8781652476541496,0,-2.248689381877989,-34.66507025699201,Fatty acid oxidation
STRDNCt,0.7545258837035106,0,-7.064409234489395,-50.492854570520805,"Transport, extracellular"
STS1,0.9775304198999223,0,113.69021812331677,1.2917988198869046,Steroid metabolism
SUCCt4_2,0.6803140279291456,0,-186.7905553155422,-981.7971941284179,"Transport, extracellular"
SUCD1m,0.33346813980487616,0,-416.66046928224563,-833.5737480596542,Citric acid cycle
SUCOAS1m,1,0,NA,-59.23523332174867,Citric acid cycle
TCHOLAt,-1.473355325629876,0,-804.8432300067901,154.03238882542848,"Transport, extracellular"
TCHOLAte,1,0,804.8432300067901,NA,"Transport, extracellular"
TCYNTt,-0.8392149888633919,0,8.968159295896037,102.58650904662014,"Transport, extracellular"
TETPENT3CPT1,-2.4993584130274638,0,-271.9093449273482,116.50408897238225,Fatty acid oxidation
TETPENT3CPT2,-2.4993584130274638,0,-271.9093449273482,116.50408897238225,Fatty acid oxidation
TETPENT3CRNt,-2.4993584130274638,0,-271.9093449273482,116.50408897238225,Fatty acid oxidation
TETPENT6CPT1,0.47554822854748435,0,-20.3161993809171,-57.15974974077083,Fatty acid oxidation
TETPENT6CPT2,0.47554822854748435,0,-20.3161993809171,-57.15974974077083,Fatty acid oxidation
TETPENT6CRNt,0.47554822854748435,0,-20.3161993809171,-57.15974974077083,Fatty acid oxidation
TETTET6CPT1,1.1584306627415213,0,18.818771301790317,-256.3835327708885,Fatty acid oxidation
TETTET6CPT2,1.1584306627415213,0,18.818771301790317,-256.3835327708885,Fatty acid oxidation
TETTET6CRNt,1.1584306627415213,0,18.818771301790317,-256.3835327708885,Fatty acid oxidation
THBPT4ACAMDASE,-0.9611762383122929,0,8.93684916080162,451.44353503217695,Tetrahydrobiopterin metabolism
THCHOLSTOICtm,0.9757211792265571,0,386.9238299217239,4.754746984754763,"Transport, peroxisomal"
THD1m,-1,0,NA,204.90066136360167,NAD metabolism
THRALANaEx,0.8388164630964416,0,55.43229925342202,4.858980888890614,"Transport, extracellular"
THRASNNaEx,-0.9500896954216622,0,3.8943442689136267,152.15937256630062,"Transport, extracellular"
THRCYSNaEx,-0.661404002851384,0,13.538600969043374,66.43045408804305,"Transport, extracellular"
THRGLNNaEx,-0.7204621672486468,0,6.9504479924150395,42.77769022776931,"Transport, extracellular"
THRSERNaEx,-0.9226591218208917,0,7.078892936399428,175.9780648603797,"Transport, extracellular"
THYMDt1,-1,0,NA,564.752051067543,"Transport, extracellular"
THYMDtm,1,0,NA,-7.599292969531043,"Transport, mitochondrial"
TMDK1m,-0.4972666099031725,0,0.8561018696856186,2.5496869104100566,Nucleotide interconversion
TMDPP,-1.50875940230067,0,-43.88454611930293,8.899488501535048,Pyrimidine catabolism
TMNDNCCPT2,-3.4223986384952285,0,-18.03804239499646,32.93075419589272,Fatty acid oxidation
TMNDNCCRNt,1,0,NA,-224.923743466717,Fatty acid oxidation
TRDR,0.33258015934760576,0,708.9912820716858,355.09672358913423,Nucleotide interconversion
TRIODTHYSUFt,0.45780176725073185,0,1.3856708807891178,0.5153706900444178,"Transport, extracellular"
TRIODTHYt,-0.774659742435418,0,-768.5394396621596,-97.58652385067717,"Transport, extracellular"
TRPO2,-0.37020239174307956,0,8.277660957866372,18.00907258745879,Tryptophan metabolism
TSTSTERONEGLCte,1,0,2.951269771970324,NA,"Transport, extracellular"
TSTSTERONEGLCtr,-1,0,-2.951269771970324,NA,"Transport, endoplasmic reticular"
TSTSTERONEtr,0.8498594666603493,0,-20.52754859119635,-252.91691220285892,"Transport, endoplasmic reticular"
TSULt4_3,-1,0,-284.2786297087669,NA,"Transport, extracellular"
TTDCAtr,-0.536248035525054,0,-201.6602214320183,-60.875797190906106,"Transport, extracellular"
TTDCPT2,-0.49981071994177617,0,72.89917019046396,218.58716547022127,Fatty acid oxidation
TYRDOPO3,1,0,0.36500644083468214,NA,Tyrosine metabolism
UDPACGALtl,3.099734439415833,0,0.2062791294977571,-0.40276028980595874,"Transport, lysosomal"
UDPDOLPT_L,-0.9779152619473278,0,1.1707645964389692,104.85400179623366,N-glycan synthesis
UDPGLCAter,-1.0550796027868352,0,-1.782511192673422,66.50742213917971,"Transport, endoplasmic reticular"
UDPGLDCg,1,0,0.38669519968981625,NA,Nucleotide sugar metabolism
UDPtl,-3.099734439415833,0,-0.2062791294977571,0.40276028980595874,"Transport, lysosomal"
UDPXYLter,1,0,0.38669519968981625,NA,"Transport, endoplasmic reticular"
UDPXYLtg,-1,0,-0.38669519968981625,NA,"Transport, golgi apparatus"
UGALGTg,1,0,0.5482042982117142,NA,Galactose metabolism
UGT1A10r,-0.7289834107946807,0,-986.8682415893554,-154.690706203866,Steroid metabolism
UGT1A3r,1,0,2.0496248673258406,NA,Steroid metabolism
UGT1A4r,1,0,2.951269771970324,NA,Steroid metabolism
UGT1A5r,1,0,64.32585237535238,NA,Vitamin A metabolism
UGT1A7r,1,0,0.7921778750633959,NA,Steroid metabolism
UGT1A8r,1,0,0.6111514315095399,NA,Steroid metabolism
UGT1A9r,1,0,3.5261903883466377,NA,Steroid metabolism
UMPK2,-0.7570383321751994,0,70.81153526598624,512.0914049381315,Nucleotide interconversion
UMPK2n,-0.3775624893093492,0,-75.89787629261808,-34.293678546640095,Nucleotide interconversion
UMPK3,-3.763136915387431,0,-107.49898388616023,185.30836299257874,Nucleotide interconversion
UMPK3n,10.10242445447673,0,408.13978136005403,-334.6171407812238,Nucleotide interconversion
UMPK5,-0.8788758008429072,0,-236.9298118101336,-15.273991872729733,Nucleotide interconversion
UMPK5n,-0.4783966870948206,0,-558.1629774716378,-196.92932264502048,Nucleotide interconversion
UMPK6n,-3.8564621849376683,0,-159.65991806184053,271.44849268659055,Nucleotide interconversion
UMPK7,-0.35784568840653175,0,43.94866733355769,92.93016861010092,Nucleotide interconversion
UREAtm,1,0,NA,-213.23943494005204,Urea cycle
URIDK2m,0.5786216350418514,0,2.41147232597956,0.6436895601244889,Nucleotide interconversion
URIK1,-0.8958335225067353,0,11.244474108726507,204.64982085682155,Pyrimidine synthesis
UROLACer,0.8627249634021859,0,144.55272238492967,10.652930865038511,Vitamin C metabolism
UTPtn,-3.14994199371412,0,-171.26184849114418,330.5794942619324,"Transport, nuclear"
VALt5m,0.8552216307764142,0,-2.7635450203225362,-35.412669218625126,"Transport, mitochondrial"
VALTAm,0.8552216307764142,0,-2.7635450203225362,-35.412669218625126,"Valine, leucine, and isoleucine metabolism"
VALtec,-1.0246666454548121,0,-264.904968588793,3.227354465519941,"Transport, extracellular"
VLCS2p,-0.7552250744301797,0,1.0875670246895695,7.798694688251685,Bile acid synthesis
VLCSp,0.3691490921269313,0,10.31932812686083,4.754746984754763,Bile acid synthesis
XOL7AONEtr,1.0004492309635122,0,524.9586534188271,-0.117887361513219,"Transport, endoplasmic reticular"
XOLEST2te,1,0,NA,-135.21086530765294,"Transport, extracellular"
XYLtly,-0.9398062431975394,0,1.0037768259509465,32.347749288129805,"Transport, lysosomal"
XYLUR,1,0,591.3066426556587,NA,Pentose phosphate pathway
EX_HC01440[e],0.580601049212517,0,166.9863256550312,44.308391298657654,Exchange/demand reaction
EX_HC01446[e],-0.580601049212517,0,-166.9863256550312,-44.308391298657654,Exchange/demand reaction
EX_orot[e],-0.5945305114239487,0,248.52470443429948,977.3367299591065,Exchange/demand reaction
EX_prpp[e],4.651275896684409,0,115.99820327154025,-74.94616285015643,Exchange/demand reaction
r0009,0.39280314039705605,0,1.3522682144375757,0.5895255325984559,Purine catabolism
r0021,-1,0,NA,611.0094273643493,Glutathione metabolism
r0022,-1,0,NA,789.9757477228164,Glutathione metabolism
r0023,-0.9150134260543934,0,2.4383457561776973,54.94355924303532,Miscellaneous
r0027,1.0526186688584904,0,197.2061031811625,-5.05535821026787,Methionine and cysteine metabolism
r0051,4.651275896684409,0,115.99820327154025,-74.94616285015643,Purine catabolism
r0074,0.3332518231947624,0,-469.1616621200562,-938.151258833313,Urea cycle
r0083,0.5094018195267322,0,212.86215742959976,69.18620726144314,Miscellaneous
r0085,-0.7145396696330608,0,85.58446831285954,514.0397821239471,Urea cycle
r0122,-0.4855763255832915,0,13.76090983065837,39.73938774511516,Glycolysis/gluconeogenesis
r0129,-0.4793791432659061,0,67.22197580075265,191.0157606681347,Glutathione metabolism
r0156,-0.7145396696330608,0,85.58446831285954,514.0397821239471,Urea cycle
r0165,-0.47585756611169827,0,173.83839367597102,489.48662042894364,Glycolysis/gluconeogenesis
r0166,-0.976595103160067,0,0.8646298819128615,73.0198984564174,Pyrimidine catabolism
r0191,0.8248165578851208,0,163.13089709005357,15.66066021487888,Fructose and mannose metabolism
r0196,-1,0,-354.4163607932091,NA,Miscellaneous
r0208,1,0,0.47603129106646047,NA,Fructose and mannose metabolism
r0226,1,0,0.705285766271675,NA,Folate metabolism
r0239,-0.4495926927654961,0,3.435918969878452,9.049085951811518,Tryptophan metabolism
r0242,1,0,191.43472279191016,NA,Miscellaneous
r0245,-0.5660596361012792,0,115.52558085312843,416.92353180923465,Glycerophospholipid metabolism
r0276,-1.0916686194565595,0,-60.779642138082906,2.6637039127686237,Purine catabolism
r0301,1,0,1.0554480836633855,NA,Bile acid synthesis
r0309,1.8433039588221145,0,9.803665613981545,-33.05427534116656,Fatty acid oxidation
r0317,-0.8741781697810997,0,-752.3160214086532,-50.50628603132963,Miscellaneous
r0321,1,0,0.7655150901306195,NA,Cholesterol metabolism
r0354,0.8478922195308218,0,14.01742139985375,1.1538329100028728,Glycolysis/gluconeogenesis
r0355,0.8785126555021076,0,17.791236186531467,1.1505964749855766,Glycolysis/gluconeogenesis
r0357,0.85970842006007,0,7.185467067448687,0.5420529996127839,Fructose and mannose metabolism
r0358,0.572952037096498,0,2.4803023543004996,0.6733886620878622,Fructose and mannose metabolism
r0360,-0.5163208251242415,0,0.19575742254027234,0.6136941011502238,Fructose and mannose metabolism
r0361,-0.8445195667633182,0,0.06413470088330764,0.7608527209831838,Fructose and mannose metabolism
r0363,-0.40961588682260164,0,0.20190457202556863,0.48207241014265056,Aminosugar metabolism
r0365,-1,0,NA,5.643250126223707,Propanoate metabolism
r0383,1,0,131.17370655543803,NA,Miscellaneous
r0386,0.6882114856431196,0,14.045034427487943,2.593916968032892,Miscellaneous
r0391,1,0,70.72669982331992,NA,NAD metabolism
r0402,1,0,0.38986105537837284,NA,Tetrahydrobiopterin metabolism
r0407,1.2173017874410703,0,38.18555033035446,-389.6373334014893,Miscellaneous
r0408,-1.6467151365194133,0,-15.528092034763656,63.54951957807131,Miscellaneous
r0409,1.268922376154972,0,53.71364245293532,-453.1868526850343,Miscellaneous
r0426,0.8741781697810997,0,752.3160214086532,50.50628603132963,Miscellaneous
r0451,-0.5625354141424461,0,7.11006812379692,25.395731676473467,Miscellaneous
r0456,0.9510142574578497,0,18.882443179388634,0.47409725306545736,Nucleotide interconversion
r0480,1.0062804359496411,0,0.9165303512390732,-292.7849161092281,Glycerophospholipid metabolism
r0488,-0.9441805714859958,0,8.811669775633863,306.9088601621866,Cholesterol metabolism
r0509,0.469115348365589,0,407.09500706357954,147.10927310608625,Citric acid cycle
r0510,-0.9468120412824722,0,0.6079841367754454,22.253736878101137,Miscellaneous
r0511,-0.8939541214395227,0,1.830361618303787,32.689822346411916,Miscellaneous
r0512,-0.9645289678250235,0,5.960337322400696,330.1075443788528,Folate metabolism
r0517,-1,0,-354.4163607932091,NA,Miscellaneous
r0531,0.7451718466672765,0,-96.41580340272188,-660.2965311000823,Nucleotide interconversion
r0541,-0.7375109925972634,0,1.0398586136127472,6.883205471256096,Tryptophan metabolism
r0555,1,0,131.17370655543803,NA,Miscellaneous
r0557,-0.5625354141424461,0,7.11006812379692,25.395731676473467,Miscellaneous
r0604,-0.5746892216677004,0,9.701325258537858,35.918610810696265,Miscellaneous
r0610,1.071274986871215,0,3.2016435282141673,-93.04083308847696,Miscellaneous
r0611,-1.071274986871215,0,-3.2016435282141673,93.04083308847696,Miscellaneous
r0615,-0.6488149236195496,0,-176.49359172188713,-37.59179675147869,Arginine and proline metabolism
r0616,1.0097689197709845,0,2.2133027721571463,-455.3448309337616,Arginine and proline metabolism
r0617,0.6488149236195496,0,176.49359172188713,37.59179675147869,Arginine and proline metabolism
r0618,-0.9512365922235617,0,11.501232276009034,460.21445784711835,Arginine and proline metabolism
r0634,1,0,41.89434947323436,NA,Fatty acid oxidation
r0636,1.3233924506725356,0,51.639290797805785,-370.9991935439296,Fatty acid oxidation
r0638,-1.8387097416716343,0,-57.900413822714796,17.10694137095302,Fatty acid oxidation
r0641,0.6956017484936838,0,-40.78261176303625,-227.1730125628152,Fatty acid oxidation
r0643,-1.838216740279364,0,-292.3398472021699,989.8679044555664,"Valine, leucine, and isoleucine metabolism"
r0647,-1,0,-348.2213524110794,NA,Tryptophan metabolism
r0652,-0.9385650681094758,0,5.344706215869806,168.6509686029434,Fatty acid oxidation
r0656,0.6882114856431196,0,14.045034427487943,2.593916968032892,Miscellaneous
r0660,2.654325364984634,0,19.770473147372087,-43.67202669401159,Fatty acid oxidation
r0666,-0.4842388763477751,2.3730722837847237e-5,0.6855091930608644,1.9727337865829435,Purine synthesis
r0670,-0.5746892216677004,0,9.701325258537858,35.918610810696265,Miscellaneous
r0672,-1.0004492309635122,0,-524.9586534188271,0.117887361513219,Bile acid synthesis
r0673,1,0,0.38986105537837284,NA,Tetrahydrobiopterin metabolism
r0686,0.4759379714102468,0,13.714535028996318,4.869626764594764,Arginine and proline metabolism
r0688,0.9889941069541611,0,74.06687626127527,0.40984139446209095,Bile acid synthesis
r0719,-0.33093949373962067,0,15.67935016387394,31.19040232386887,Fatty acid oxidation
r0720,-0.9183115752513351,0,7.4484852554065055,174.91481231884956,Fatty acid oxidation
r0721,-0.33093949373962067,0,15.67935016387394,31.19040232386887,Fatty acid oxidation
r0722,-1,0,-37.99136654708944,NA,Fatty acid oxidation
r0724,1,0,37.99136654708944,NA,Fatty acid oxidation
r0726,-1,0,-41.89434947323436,NA,Fatty acid oxidation
r0727,-0.4402330660766572,0,19.91071166435033,51.22858027202189,Fatty acid oxidation
r0728,1,0,19.97684430081791,NA,Fatty acid oxidation
r0729,-0.4402330660766572,0,19.91071166435033,51.22858027202189,Fatty acid oxidation
r0737,0.580601049212517,0,166.9863256550312,44.308391298657654,Miscellaneous
r0739,0.9889941069541611,0,74.06687626127527,0.40984139446209095,Bile acid synthesis
r0743,0.3886940556398031,0,13.924487667290867,6.12958775809221,Bile acid synthesis
r0744,0.4554710895473038,0,11.880718463441031,4.444880236202394,Bile acid synthesis
r0758,0.911514970211528,0,-15.781770083622542,-340.9287406400479,Tryptophan metabolism
r0782,-0.33114541840120526,0,1.0577715011966815,2.1051626560852803,Aminosugar metabolism
r0783,-0.5291599533272642,0,114.20484952942132,370.9061784575462,Cholesterol metabolism
r0784,1,0,NA,-382.86342066829206,Pentose phosphate pathway
r0788,1.0062804359496411,0,0.9165303512390732,-292.7849161092281,Sphingolipid metabolism
r0789,1.0062804359496411,0,0.9165303512390732,-292.7849161092281,Sphingolipid metabolism
r0791,0.8263978386277872,0,-8.318018460495601,-87.51049421177804,Fatty acid oxidation
r0797,-1,0,-498.3003570305824,NA,Bile acid synthesis
r0821,1,0,592.1191403301477,NA,"Transport, mitochondrial"
r0826,-0.4241448315672749,0,255.16020646657944,631.0355609901428,"Transport, endoplasmic reticular"
r0829,-1,0,NA,2.7155842849780805,"Transport, mitochondrial"
r0838,-1,0,NA,554.6269707202912,"Transport, mitochondrial"
r0842,1,0,452.29268432769777,NA,"Transport, endoplasmic reticular"
r0853,1,0,3.2887532539707607,NA,Purine catabolism
r0859,-1,0,NA,1.76097641408544,Purine catabolism
r0870,-1,0,-1.2760488237917536,NA,"Transport, extracellular"
r0892,-1.1474242725733237,0,-994.4999049377442,68.27408394895122,"Transport, extracellular"
r0899,1.2329288083541308,0,37.55850960653305,-3.9179300537822885,"Transport, extracellular"
r0915,-4.594879389264856,0,-331.8278184323773,516.4391961733342,"Transport, mitochondrial"
r0917,67.9107721017728,0,510.13095266234876,-525.3790490940094,"Transport, mitochondrial"
r0927,-1,0,NA,34.10607745545116,"Transport, mitochondrial"
r0942,-1,0,-4.9839460470156745,NA,"Transport, extracellular"
r0970,-0.6337084393693716,0,3.828843381234165,17.07714404933732,"Transport, endoplasmic reticular"
r0987,-0.4272192668774916,0,0.4170005115928845,1.0390558376478116,"Transport, lysosomal"
r0995,1.0083865302119224,0,2.6029858075642727,-623.3569190286994,"Transport, endoplasmic reticular"
r1019,-0.9464931893409937,0,-242.44769866542816,-6.664602361950663,"Transport, peroxisomal"
r1020,1,0,NA,-7.798694688251685,"Transport, mitochondrial"
r1050,-0.8698828055237143,0,7.664909696154297,110.15056775869131,"Transport, extracellular"
r1106,1,0,1.2760488237917536,NA,"Transport, extracellular"
r1116,0.5765571516963955,0,-236.07375322933197,-878.9468649017334,"Transport, extracellular"
r1147,-3.956476520701423,0,-124.14966039929408,208.13453870290368,"Transport, peroxisomal"
r1154,-1.233742048546226,0,-129.4529613104224,13.54614799267737,Propanoate metabolism
r1156,-0.6597023383940526,0,-981.436808972168,-201.22924658309222,Nucleotide interconversion
r1165,0.4789334911549839,1.272735123333753e-14,1.431882371321416,0.5044891827545919,Miscellaneous
r1170,0.811550019299398,0,9.82718899222589,1.0222922669517882,Miscellaneous
r1174,0.4789334911549839,1.272735123333753e-14,1.431882371321416,0.5044891827545919,Miscellaneous
r1182,0.811550019299398,0,9.82718899222589,1.0222922669517882,Miscellaneous
r1251,0.4789334911549839,1.272735123333753e-14,1.431882371321416,0.5044891827545919,Fatty acid oxidation
r1292,1,0,NA,-12.441061764706438,"Transport, peroxisomal"
r1377,0.7252403266223724,0,468.38341301673205,74.59417194816396,Miscellaneous
r1378,0.7252403266223724,0,468.38341301673205,74.59417194816396,Miscellaneous
r1382,1,0,0.04576728553646972,NA,Folate metabolism
r1383,1,0,1.4985291316929972,NA,Folate metabolism
r1384,1,0,71.66476851002574,NA,Nucleotide interconversion
r1435,-0.9965983712908826,0,0.7716429612638894,452.9186491012573,"Transport, mitochondrial"
r1443,-0.34768606287029324,0,15.096938894811908,31.19040232386887,Fatty acid oxidation
r1444,-0.33093949373962067,0,15.67935016387394,31.19040232386887,Fatty acid oxidation
r1446,-0.6786364614319869,0,13.353256348440796,69.75048596123457,Miscellaneous
r1447,-0.7059724532470764,0,1.3196647405131596,7.656805356161809,Fatty acid oxidation
r1448,-0.44784571486538194,0,3.493407853236128,9.160330231525515,Fatty acid oxidation
r1449,-0.4724273787023992,0,1.4566959824305423,4.065561707317266,Fatty acid oxidation
r1459,-0.6308003259600237,0,-196.37316207585334,-44.4572559095636,"Transport, nuclear"
r1472,-0.933581700996312,0,1.6028931954912484,46.663720660495756,Fatty acid oxidation
r1474,-0.933581700996312,0,1.6028931954912484,46.663720660495756,Fatty acid oxidation
r1477,-0.933581700996312,0,1.6028931954912484,46.663720660495756,Fatty acid oxidation
r1530,-0.33932938477002944,0,1.2857963213690335,2.606601166058087,"Transport, extracellular"
r1533,0.5076951987572415,0,1.3932651274726457,0.4549401710798498,"Transport, extracellular"
r1664,-1,0,-105.71522986840847,NA,"Transport, extracellular"
r1665,1,0,231.8673742877744,NA,"Transport, extracellular"
r1666,-1,0,-180.69042801870108,NA,"Transport, extracellular"
r1668,-0.35051264745435895,0,58.91470615687966,122.5043959271431,"Transport, extracellular"
r1670,-1,0,-192.8038779452324,NA,"Transport, extracellular"
r1672,1,0,6.488490116161155,NA,"Transport, extracellular"
r1673,1,0,1.9844883385211927,NA,"Transport, extracellular"
r1674,1,0,46.49280760795474,NA,"Transport, extracellular"
