Reaction,fc,pval
INSTt4_2,2.483583277188894,0
HSD17B3r,-0.9363657814073935,0
ADPCOACROT,-1.051388221460682,0
C182OHc,0.8714134901752904,0
C4tcx,1.4847188455995284,0
C4x,1.4847188456016231,0
C6DCCACT,-1.0513882214605195,0
C9BRxtc,-1.126210728842776,0
EX_3octdec2crn[e],0.8714134901752904,0
FAOXC182C182OHm,0.8714134901752904,0
HOCTDEC2CRNe,0.8714134901752904,0
OCTDEC2ACBP,0.8714134901752904,0
GLNATB0tc,-0.862705681698352,0
ORNLEUrBATtc,-0.8611916039249898,0
PEHSFABPe,-0.8264268340672896,0
PMTCOAFABP1tc,3.478234475902995,0
PROGLYPRO1c,-1.6751103740877176,0
GSNt5le,0.9021863035689861,0
SPRMTDe,-3.0023268418578,0
5MTAte,-0.9000511536351576,0
EX_5mta[e],0.9000511536351576,0
OROTGLUt,-39.13753575359027,0
LKYNRtr2,1.0212510253027114,0
LKYNRtr3,-1.4781101323175105,0
HKYNRtr,0.9684256326319709,0
EX_hLkynr[e],-0.9684256326314302,0
BETBGTtc,6.17861466987595,0
BUTSMCT1,-5.430501782303746,0
GABABGTtc,2.134673660810553,0
PHEB0AT3tc,0.8331842178178996,0
PYRSMCT1,-3.295469188084337,0
L_LACt4r,-2.3960961498140163,0
EX_lneldccrn[e],-22.88289878613189,0
MAGLINL_HSe,0.8487276215378532,0
PEAR_HSPLA2,0.8437500425356337,0
C04483t1,-0.8872947118789077,0
C06314t,-0.8438326544691819,0
CE2513td,-1.2868790062166058,0
EX_C06314[e],-0.8438326544691819,0
EX_maglinl_hs[e],0.8487276215378532,0
EX_nwharg[e],-1.1467013005465811,0
EX_pear_hs[e],0.8437500425356337,0
NWHARGtd,-1.1467013005467623,0
EX_CE2510[e],0.9223076496955706,0
1MNCAMt,-0.8801043081755837,0
EX_1mncam[e],0.8801043081755837,0
EX_progly[e],1.6751103740877176,0
LNELDCCRNtr,22.882898786099414,0
2MOPtm,0.9844590331486264,0
ADRNLtu,-4.832279519457195,0
SPRMt2r,3.7535634136467233,0
sink_lnlc[c],-0.8422884920105159,0
sink_lnlncgcoa[c],5.399726385501866,0
DHCHOLESTANATEt,-1.1366887613989356,0
THCHOLSTOICt,0.9416834558554499,0
XOL7AH3t,-1.0161340604864526,0
XOL7AONEt,0.9749341334882401,0
7KILTCHOLt,-1.0222739790127793,0
ACONT,126.33839949351963,0
EX_co2[e],-2.580607874829714,0
EX_duri[e],12.187414303862603,0
EX_thymd[e],1.0174498802485956,0
EX_urea[e],1.4378917825789814,0
GHMT2r,1.0327080097000985,0
LEUTA,1.242126501068306,0
MTHFC,-2.9031916885573814,0
NDPK9,2.66051802974484,0
PGI,69.1679685418383,0
PGMT,0.862471344071406,0
PUNP5,-1.4333053888039642,0
SPMS,0.8511054537674575,0
UREAt,-0.8575810217495902,0
r0082,0.9210435374060749,0
r0422,0.9210435374060749,0
EX_nac[e],-0.9893393484230063,0
AICART,-1.026503734231028,0
CYTK1,3.818026182539988,0
CYTK2,-1.7901053421622954,0
EX_malt[e],-1.5359271914036514,0
EX_spmd[e],1.2618730701351857,0
IMPC,1.026503734231028,0
LDH_L,2.189948226106456,0
MI3PP,-0.9627547319068389,0
r0792,-53.42275296869529,0
r1667,9.10880145128249,0
EX_34dhpha[e],-61.39657483571508,0
EX_tre[e],-0.8465449268903704,0
AHC,1.6579095745828911,0
CE4968tm,0.838688080690701,0
CE4968te,0.838688080690701,0
EX_CE4968[e],0.838688080690701,0
PEAR_HSABCt,0.8437500425356337,0
APRGSTRNt1e,3.621313909558123,0
