Reaction,fc,pval
EX_34dhoxmand[e],-1.8900307646851082,0
SPHGNSte,-6.717008909878427,0
EX_sphings[e],-4.791963960754237,0
GGTe_1,-1.034931299733987,0
NH4tr,0.9351411243370562,0
DM_pail35p_hs[n],-0.8316557196397223,0
CATr,-0.9137669124166771,0
EX_5cysgly34dhphe[e],-1.034931299733987,0
HMR_0167,-1.641272893792716,0
HMR_0197,0.9403007001255604,0
HMR_0201,0.830886946486632,0
HMR_0268,0.9537436907372329,0
HMR_1095,6.750118197100224,0
HMR_1307,0.9834261832450688,0
HMR_1321,-0.904839806225056,0
HMR_1331,-0.8649366535368739,0
HMR_2287,0.8859505756270232,0
HMR_2611,-0.9168061386109635,0
HMR_2624,-1.0035665288579285,0
HMR_2633,0.8859505756270232,0
HMR_2634,-0.983864400760343,0
HMR_2635,-1.0963992572541013,0
HMR_2644,1.0030100105861701,0
HMR_2660,-0.8644658940474854,0
HMR_2661,-0.8644658940474804,0
HMR_2662,0.8644658940474584,0
HMR_2679,0.9707315999416922,0
HMR_2718,-4.233087825168775,0
HMR_2722,1.0281794478769877,0
HMR_2748,-0.9566559834889437,0
HMR_2753,0.9542713223185058,0
HMR_2757,-0.9966770648182263,0
HMR_2861,0.9201100803399765,0
HMR_2862,-0.9201100803395388,0
HMR_2884,1.386149401086122,0
HMR_2886,-1.3861494010859352,0
HMR_3121,-0.857560774573969,0
HMR_4700,-0.8465911546403634,0
HMR_6515,0.8727905434911049,0
HMR_6854,0.8828962509248535,0
HMR_7748,-0.9237598102243061,0
HMR_7749,0.9237598102243066,0
HMR_7758,1.6203679257415229,0
HMR_8476,0.9344000699074623,0
HMR_9561,-0.9406330707038747,0
HMR_9604,0.8979107190238554,0
HMR_9639,-1.0102283511278747,0
HMR_9805,-0.8404364917878988,0
3DHLCAt,1.187554067171585,0
COPROSTt,1.1760983888874572,0
EX_3dhlchol[e],-1.015664782399182,0
EX_hyochol[e],-1.3393394182791374,0
HDCA24GSc,-0.8865967517289727,0
ICDCHOLt,-1.5491319181285654,0
1OHMDZtep,-1.1484875690547938,0
2HATVLACthc,-1.495339999534548,0
35DHPVSthc,0.9958494597374917,0
3HPVSthc,-1.0687583738379498,0
4HATVACIDthc,0.9862878095879566,0
ALLOP2tu,-0.9830339776238508,0
