Reaction,fc,pval,MCF10A_KO,MCF10A_P,subSystem
HMR_2715,0.9100404032418911,0,406.399830509758,19.140728548552936,"Transport, mitochondrial"
HMR_2718,2.68569628581996,0,115.88944625610783,-253.3868676255055,"Transport, mitochondrial"
HMR_2821,0.8964076228357822,0,-16.88431346947157,-309.091669159174,"Transport, endoplasmic reticular"
HMR_2827,-0.8964076228357822,0,16.88431346947157,309.091669159174,"Transport, endoplasmic reticular"
HMR_2884,-4.758220254329709,0,-246.81576917738914,378.162924200058,"Transport, endoplasmic reticular"
HMR_2886,4.758220254329709,0,246.81576917738914,-378.162924200058,"Transport, endoplasmic reticular"
HMR_4124,-0.8329371788089851,0,0.3340961845327276,3.6655511595131567,Aminosugar metabolism
HMR_4592,-3.588085385882035,0,-650.9320336875916,367.18315852909086,Pentose phosphate pathway
HMR_6755,1.406834875190447,0,106.96672372335671,-18.08092202090906,Phenylalanine metabolism
HMR_7755,-0.8864469920310301,0,12.96274077526452,215.34897032985688,Glycerophospholipid metabolism
HMR_7758,-1.1022334627842862,0,-5.0343687419113605,103.5220577001527,"Transport, mitochondrial"
HMR_8476,-1.3851770932726974,0,-4.375766214143549,27.096568102772988,"Transport, nuclear"
HMR_9619,-0.8378630809472465,0,15.73979716238741,178.41459104658367,"Transport, extracellular"
HMR_9621,-0.9641355124908723,0,3.2226404982692234,176.48942132606507,"Transport, extracellular"
HMR_9726,-0.8443798018675818,0,20.933630679169205,248.10124950208663,Folate metabolism
CA24GSc,-0.8335100332779074,0,3.6762892135924026,40.48600219618268,Bile acid synthesis
CA24GSr,-0.8756855169953788,0,4.559488352336272,68.79460912907757,Bile acid synthesis
CA24Gtr,0.8756855169953788,0,-4.559488352336272,-68.79460912907757,"Transport, extracellular"
DM_ca24g[c],-0.8598361021485292,0,8.23577756693678,109.28061136317253,Exchange/demand reaction
ATVACIDMCTtu,23.87861360685777,0,184.59182142033876,-200.72844793034793,Drug metabolism
ATVACIDtu,0.8236687376511419,0,25.07248326025142,2.4242684716935,Drug metabolism
EX_C01601[e],1.4975616526324205,0,8.051929043662122,-1.6040969870036448,Exchange/demand reaction
