Reaction,fc,pval,OVCAR3_A1AKO,OVCAR3_P,rxnNames,subSystem,geneRules,kegg,source
FUC14GALACGLCGALGLUSIDEte,-1,0,-4.8376806817274405,NA,Blood Group Intracellular Transport,"Transport, extracellular",NA,NA,NA
FUC14GALACGLCGALGLUSIDEtg,1,0,4.8376806817274405,NA,Blood Group Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
FUCGALGBSIDEte,1,0,0.1297601081432258,NA,Transport of Fucosyl Galactosylgloboside,"Transport, extracellular",NA,NA,PMID:8206147
FUCGALGBSIDEtg,-1,0,-0.1297601081432258,NA,"Transport of Fucosyl Galactosylgloboside, Golgi Apparatus","Transport, golgi apparatus",NA,NA,PMID:8206147
FUT11g,1,0,0.1297601081432258,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Sphingolipid metabolism,2523.1,NA,NA
FUT12g,1,0,4.8376806817274405,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group synthesis,2523.1,NA,PMID:2118655
FUT14g,1,0,0.07753288432299696,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group synthesis,2523.1,NA,PMID:2118655
FUT15g,1,0,0.07753288432299696,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group synthesis,2523.1,NA,PMID:2118655
FUT16g,1,0,0.05143228354938542,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group synthesis,2523.1,NA,PMID:2118655
FUT17g,1,0,0.05143228354938542,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group synthesis,2523.1,NA,PMID:2118655
FUT18g,1,0,0.10313371247168998,NA,Galactoside 2-Alpha-L-Fucosyltransferase 1,Blood group synthesis,2523.1,NA,PMID:2118655
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte,-1,0,-0.10313371247168998,NA,Blood Group Intracellular Transport,"Transport, extracellular",NA,NA,NA
GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg,1,0,0.10313371247168998,NA,Blood Group Intracellular Transport,"Transport, golgi apparatus",NA,NA,NA
GCNTg,1,0,0.10313371247168998,NA,"N-Acetyllactosaminide Beta-1, 6-N-Acetylglucosaminyl-Transferase",Blood group synthesis,2651.1,NA,"PMID:15161861,PMID:8449405"
GLUNm,0.47061177513205144,0,630.4574692756653,226.95096432545185,"Glutaminase, Mitochondrial",Glutamate metabolism,2744.1 or 27165.2 or 27165.1,NA,"PMID:10719215,PMID:12579526"
GLXtp,-1,0,NA,40.890506159064174,"Glyoxylate Transport, Peroxisomal","Transport, peroxisomal",NA,NA,PMID:15240345
GQ1Bte,-1,0,-0.7809642102879821,NA,Transport of Gq1B,"Transport, extracellular",NA,NA,PMID:8206147
LPASE,-1,0,NA,113.96337768298388,Lysophospholipase,Glycerophospholipid metabolism,5321.1 or 1178.1 or 29124.1,NA,PMID:9430701
OPAHir,-0.5934507766944662,0,0.49324397678151144,1.9332468317414409,5-Oxoproline Amidohydrolase (ATP-Hydrolysing) (Ir),Glutathione metabolism,26873.1,NA,PMID:9751079
S4T4g,-1,0,NA,0.2060262367078103,"Chondroitin 4-Sulfotransferase, Golgi Apparatus",Chondroitin synthesis,NA,NA,"PMID:10781601,PMID:12512856"
SIAT4Bg,-0.6479430186479802,0,0.19786861720819435,0.9262029262579279,"Beta-Galactoside Alpha-2, 3-Sialyltransferase, Golgi Apparatus",Sphingolipid metabolism,6483.1,NA,PMID:9266697
SO4OXAtex2,-0.8383592686514438,0,15.115043343664087,171.90518624278306,Sulfate Transport via Oxalate Antiport (2:1),"Transport, extracellular",65010.1 or 65010.3 or 65010.2,NA,PMID:12759755
ST6GALNAC21,-0.5766558218722863,0,0.05313141347074125,0.19787670812772157,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 2",Sphingolipid metabolism,10610.1,NA,NA
ST6GALNAC22,-0.6684382835272463,0,0.1447372024260967,0.7283262137357663,"Alpha-N-Acetylgalactosaminide Alpha-2, 6-Sialyltransferase 2",Sphingolipid metabolism,10610.1,NA,NA
THYOXt2,-1,0,NA,537.2867265700102,T4 Transport via Facilitated Diffusion,"Transport, extracellular",6567.1,NA,"PMID:12871948,PMID:7981683"
TRIODTHYt2,-1,0,NA,19.754696575164797,T3 Transport via Facilitated Diffusion,"Transport, extracellular",6567.1,NA,"PMID:12871948,PMID:7981683"
XOLTRI27te,1.0078715711013657,0,1.0630475705792513,-271.1609878394127,27 Trihydroxy Cholesterol Transport,"Transport, extracellular",NA,NA,NA
r0068,1,0,0.7762167945512034,NA,Acetyl Adenylate:Coa Ligase (AMP-Forming),Miscellaneous,55902.1 or 84532.1,NA,"PMID:10843999,PMID:14086739,PMID:238571,PMID:2901103"
r0097,1,0,0.7762167945512034,NA,Acetate:Coa Ligase (AMP-Forming),Miscellaneous,55902.1 or 84532.1,NA,"PMID:10843999,PMID:14086739,PMID:238571,PMID:2901103"
r0221,1,0,0.30086804822610075,NA,Propinol Adenylate:Coa Ligase (AMP-Forming),Miscellaneous,79611.1 or 55902.1 or 84532.1,NA,"PMID:10843999,PMID:1924964,PMID:2009071,PMID:2884217,PMID:7341659"
r0319,1,0,0.30086804822610075,NA,Propanoate:Coa Ligase (AMP-Forming),Miscellaneous,79611.1 or 55902.1 or 84532.1,NA,"PMID:10843999,PMID:1924964,PMID:2009071,PMID:2884217,PMID:7341659"
r0394,1,0,962.9314983917236,NA,Xanthine:NAD+ Oxidoreductase,Nucleotide interconversion,7498.1,NA,"PMID:2713424,PMID:8248161"
r0546,-1,0,NA,0.7394100855713834,Phenylacetaldehyde:NAD+ Oxidoreductase Phenylalanine Metabolism Styrene Degradation,Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,PMID:15230339
r0547,1,0,NA,-1.9367127787469887,Aldehyde:NADP+ Oxidoreductase Phenylalanine Metabolism,Phenylalanine metabolism,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0548,-1,0,NA,1.1973026892888767,Aldehyde:NADP+ Oxidoreductase Phenylalanine Metabolism,Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0752,1,0,NA,-282.2329750173122,"3, 4-Dihydroxymandelaldehyde:NAD+ Oxidoreductase Tyrosine Metabolism",Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:10424772,PMID:11958479,PMID:3466164"
r0753,-1,0,NA,282.23297501769366,"3, 4-Dihydroxymandelaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism",Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:11790142,PMID:12604221"
r0754,1,0,NA,-459.9027583858013,3-Methoxy-4-Hydroxyphenylacetaldehyde:NAD+ Oxidoreductase Tyrosine Metabolism,Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0755,-1,0,NA,459.9027583858013,3-Methoxy-4-Hydroxyphenylacetaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,PMID:1898068
r0756,1,0,NA,-312.8032850803137,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NAD+ Oxidoreductase Tyrosine Metabolism,Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0757,-1,0,NA,312.8032850803137,3-Methoxy-4-Hydroxyphenylglycolaldehyde:NADP+ Oxidoreductase Tyrosine Metabolism,Miscellaneous,221.1 or 218.1 or 222.1 or 220.1,NA,"PMID:17379813,PMID:18621017"
r0974,-1,0,-0.4748641785820015,NA,Active Transport,"Transport, extracellular",NA,NA,"PMID:10334869,PMID:12603856,PMID:17024033,PMID:9516450"
RE0583C,1,0,NA,-76.49552504266016,RE0583C,Fatty acid synthesis,NA,NA,PMID:10479480
RE0691C,1,0,NA,-4.283216017865871,RE0691C,Urea cycle,NA,NA,"PMID:10047787,PMID:7040832"
RE1897C,-1,0,NA,4.283216017865871,Deoxyhypusine Synthase,Urea cycle,NA,NA,PMID:9188485
RE1898C,-1,0,NA,4.283216017865871,Deoxyhypusine Synthase,Urea cycle,NA,NA,PMID:9188485
PTCRTD,-1,0,-78.42027205349878,NA,Diffusion of Putriscine into the Endothelial Cells,"Transport, extracellular",NA,NA,"PMID: 9505881, PMID: 11564949"
GLYNATm,-1,0,NA,1.9367127760079224,Glycine-N-Acetyltransferase,Phenylalanine metabolism,10249.1,NA,"PMID:18854818, PMID:21591676"
PHEACGLYsec,-1,0,NA,1.9367127760079224,Secretion of Phenylacetylglycine,"Transport, extracellular",NA,NA,PMID:19072164
EX_pheacgly[e],-1,0,NA,1.9367127760079224,Exchange of Phenylacetylglycine,Exchange/demand reaction,NA,NA,NA
PHEACGLYtm,-1,0,NA,1.9367127760079224,"Transport of Phenylacetylglycine, Mitochondrial","Transport, mitochondrial",NA,NA,NA
PACCOALm,-1,0,NA,1.9367127760079224,"Phenylacetate Coenzyme A Ligase, Mitochondrial",Phenylalanine metabolism,NA,NA,NA
PACALDtm,-1,0,NA,1.9367127760079224,Intracellular Transport of Pacald,"Transport, mitochondrial",NA,NA,NA
ACNAMt2,1,0,0.8217281048786286,NA,N-Acetylneuraminate Proton Symport,"Transport, extracellular",NA,NA,PMID: 21749716.
PGP_hs_tm,1,0,2.632003213225852,NA,"Transport of Phosphatidyl Glycerol Phosphate, Mitochondrial","Transport, mitochondrial",NA,NA,NA
r0220,1,0,0.23627952812495304,NA,Propinol Adenylate:Coa Ligase (AMP-Forming) Ec:6.2.1.17 Ec:6.2.1.1,Miscellaneous,79611.1 or 55902.1 or 84532.1,NA,"PMID:10843999,PMID:1924964,PMID:2009071,PMID:2884217,PMID:7341659"
r0318,1,0,0.23627952812495304,NA,Propanoate:Coa Ligase (AMP-Forming) Ec:6.2.1.1 Ec:6.2.1.17,Miscellaneous,79611.1 or 55902.1 or 84532.1,NA,"PMID:10843999,PMID:1924964,PMID:2009071,PMID:2884217,PMID:7341659"
CITL,-1,0,NA,143.52912072371245,Citrate Lyase,Citric acid cycle,171425.1 or 171425.2,NA,PMID:11741334
HMR_0906,1,0,0.8998712738193542,NA,HMR_0906,Glycosphingolipid metabolism,2651.1,R06189,NA
HMR_0907,1,0,0.8998712738193542,NA,HMR_0907,Glycosphingolipid metabolism,NA,R06021,NA
HMR_0908,1,0,0.8998712738193542,NA,Galactoside 2-Alpha-L-Fucosyltransferase,Glycosphingolipid metabolism,2523.1 or 2524.1,R06085,NA
HMR_0909,1,0,0.8998712738193542,NA,Galactoside 2-Alpha-L-Fucosyltransferase,Glycosphingolipid metabolism,2523.1 or 2524.1,R06086,NA
HMR_3953,1,0,NA,-502.75074775390624,HMR_3953,"Transport, endoplasmic reticular",NA,NA,NA
HMR_6747,-1,0,NA,44.980855216480975,L-Metanephrine:Oxygen Oxidoreductase (Deaminating) (Flavin-Containing),Phenylalanine metabolism,4129.1 or 4128.1,R04894,NA
HMR_8271,1,0,4.8376806817274405,NA,3-Galactosyl-N-Acetylglucosaminide 4-Alpha-L-Fucosyltransferase,Blood group synthesis,2527.1 or 2528.1 or 2525.1,NA,NA
HMR_9644,1,0,0.8998712738193542,NA,HMR_9644,"Transport, extracellular",NA,NA,NA
EX_M01881[e],1,0,0.8998712738193542,NA,EX_M01881[e],Exchange/demand reaction,NA,NA,NA
sink_ile_L[c],-1,0,NA,141.03438108519407,Sink_ile_L[c],Exchange/demand reaction,NA,NA,NA
sink_phe_L[c],-1,0,-402.33036898105144,NA,Sink_phe_L[c],Exchange/demand reaction,NA,NA,NA
5ADTSTSTERONEtr,-1,0,-0.48694419887742113,NA,5 Alpha Dihydrotesterone Intracellular Transport,"Transport, endoplasmic reticular",NA,NA,NA
EX_nrpphr[e],-1,0,NA,1.6110672540378195,Exchange of Norepinephrine,Exchange/demand reaction,NA,NA,NA
EX_prostgf2[e],-1,0,-156.45747469475864,NA,Exchange of Prostaglandin F2Alpha,Exchange/demand reaction,NA,NA,NA
EX_thf[e],1,0,NA,-354.67018696506995,"Exchange of 5, 6, 7, 8-Tetrahydrofolate",Exchange/demand reaction,NA,NA,NA
PROSTGF2t,1,0,156.45747469475864,NA,Prostaglandin Uniport,"Transport, extracellular",6582.2 or 6582.1 or 6580.1,NA,"PMID:12827517,PMID:12883891,PMID:9187257"
SRTNt6_2_r,1,0,1.58728506786715,NA,Seratonin Reversible Transport in via Sodium Symport/Potassium Antiport (1:2),"Transport, extracellular",6532.1,NA,PMID:12719981
r2313,1,0,68.55629214373454,NA,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.2,"Transport, extracellular",6578.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
RE3245C,-0.9681966024513927,0,-483.8954509678841,-7.819096618664265,RE3245C,Fatty acid synthesis,NA,NA,PMID:0
4MOPte,0.8654290802202281,0,458.2234468768835,33.05596088573886,Transport of 4-Methyl-2-Oxopentanoate,"Transport, extracellular",NA,NA,NA
EX_4mop[e],-0.8654290802202281,0,-458.2234468768835,-33.05596088573886,Exchange of 4-Methyl-2-Oxopentanoate,Exchange/demand reaction,NA,NA,NA
EX_hcys_L[e],-1,0,-968.4580591247559,NA,Exchange of L-Homocysteine,Exchange/demand reaction,NA,NA,NA
ADPOHc,1,0,NA,-11.73642742782461,Hydroxylation of 2-Oxoadipate,Lysine metabolism,NA,NA,PMID: 21962087
ADPOHt,1,0,NA,-11.73642742782461,Secretion of 2-Hydroxyadipic Acid,"Transport, extracellular",NA,NA,NA
EX_adpoh[e],1,0,NA,-11.73642742782461,Exchange of 2-Hydroxyadipic Acid,Exchange/demand reaction,NA,NA,NA
EX_propropro[e],0.7391237419974052,0,-86.1701213184774,-574.4505267868042,Exchange of ProProPro,Exchange/demand reaction,NA,NA,NA
PROPROPROt,-0.7391237419974052,0,86.1701213184774,574.4505267868042,"Transport of ProProPro, Extracellular","Transport, extracellular",6564.1 or 6565.1,NA,NA
PROPROPROr,-0.7391237419974052,0,86.1701213184774,574.4505267868042,Metabolism (Formation/Degradation) of ProProPro,Peptide metabolism,NA,NA,NA
HCYSte,1,0,968.4580591247559,NA,"Homocysteine Transport, Extracellular","Transport, extracellular",NA,NA,PMID: 21749716.
EX_lys_L[e],-1,0,-204.5141551574707,NA,Exchange of L-Lysine,Exchange/demand reaction,NA,NA,NA
LSTNtd,-1,0,NA,0.28570315791909817,uptake of losartan via diffusion into enterocytes,Drug metabolism,NA,NA,"PMID: 10725273, PMID: 18824524"
ACHEe,0.7735499845844455,0,88.89993884043693,11.350902255836745,Acetylcholinesterase,Glycerophospholipid metabolism,43.1 or 43.2,NA,"PMID:11283752,PMID:1517212"
ALAtN1,-1,0,-58.21072711890787,NA,"Alanine Transport (Na, H Coupled)","Transport, extracellular",92745.1 or 10991.1,NA,"PMID:10823827,PMID:12845534"
ASPNATm,1,0,7.935600061528815,NA,"Aspartate N-Acetyltransferase, Mitochondrial",Alanine and aspartate metabolism,NA,NA,PMID:11279290
CERT2gt,1,0,13.628775824594497,NA,Ceramide Transport Protein,"Transport, golgi apparatus",10087.1,NA,"PMID:12803919,PMID:14685229,PMID:15596449,PMID:15907394"
DNDPt21m,1,0,3.1567541195128745,NA,Transport of dTDP via ADP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DNDPt31m,1,0,3.3877223163462067,NA,Transport of dCDP via ATP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DNDPt39m,1,0,810.8641277355194,NA,Transport of dUTP via dGDP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DNDPt40m,1,0,142.8505276313901,NA,Transport of dUTP via dADP Antiport,"Transport, mitochondrial",60386.1,NA,PMID:11226231
DURIK1m,1,0,0.4065448008547011,NA,"Deoxyuridine Kinase (ATP:Deoxyuridine), Mitochondrial",Nucleotide interconversion,7084.1,NA,"PMID:12535661,PMID:9342341"
ETHP,0.4152158903275494,0,6.141191067568926,2.537613501460549,Ethanolamine Phosphate Phosphatase,Glycerophospholipid metabolism,162466.1,NA,PMID:15175005
EX_ach[e],-0.8338095061142576,0,-125.2501991722703,-11.350902255836745,Exchange of Acetylcholine,Exchange/demand reaction,NA,NA,NA
H2Otp,1,0,471.81784507169726,NA,"H2O Transport, Peroxisomal","Transport, peroxisomal",NA,NA,NA
HPYRtp,-1,0,-54.440460132212195,NA,"Hydroxypyruate Transport, Peroxisomal","Transport, peroxisomal",NA,NA,PMID:12185464
HSD17B2r,1,0,0.6574396218430607,NA,17-Beta-Hydroxysteroid Dehydrogenase,Steroid metabolism,3294.1,NA,PMID:8099587
ME1m,1,0,0.6576450695516362,NA,"Malic Enzyme (NAD), Mitochondrial",Pyruvate metabolism,4200.1,NA,NA
NACASPAH,1,0,7.935600061528815,NA,N-Acetyl-L-Aspartate Amidohydrolase,Alanine and aspartate metabolism,443.1 or 91703.1,NA,PMID:8252036
NACASPtm,1,0,7.935600061528815,NA,N-Acetyl-L-Aspartate Transport (Mitochondria to Cytosol),"Transport, mitochondrial",NA,NA,PMID:11279290
PPAn,1,0,268.9275375879288,NA,"Inorganic Diphosphatase, Nuclear",Miscellaneous,NA,NA,NA
PTRCOX1,1,0,5.708277444422764,NA,Putrescine:Oxygen Oxidoreductase (Deaminating),Arginine and proline metabolism,26.1 or 314.1 or 8639.1 or 314.2,NA,PMID:9119395
SERtp,1,0,54.440460132212195,NA,"L-Serine Transport, Peroxisomal","Transport, peroxisomal",NA,NA,PMID:10347152
SPTix,1,0,54.440460132212195,NA,"Serine-Pyruvate Aminotransferase (Irreversible), Peroxisomal","Glycine, serine, alanine, and threonine metabolism",189.1,NA,"PMID:10960483,PMID:9783918"
TRIOK,1,0,8.793962085236982,NA,Triokinase,Fructose and mannose metabolism,NA,NA,NA
r0139,0.9950858270966951,0,-1.1510612095468562,-467.31483618399204,CDP Diphosphohydrolase,Pyrimidine catabolism,953.1 or 956.1 or 377841.1,NA,"PMID:15652174,PMID:16752921,PMID:17095758"
r0818,1,0,953.7146552520752,NA,Transport Reaction,Pyruvate metabolism,NA,NA,"PMID:12657464,PMID:14519855,PMID:16194150"
r1088,-1,0,-57.51077995937321,NA,Active Transport,"Transport, extracellular",NA,NA,"PMID:10049700,PMID:10574970,PMID:11389679,PMID:11557028,PMID:11564694,PMID:12824232,PMID:12930836,PMID:14574404,PMID:16288981,PMID:911815"
r1143,1,0,7.5688350094854835,NA,Major Facilitator (Mfs) Tcdb:2.A.18.6.3,"Transport, extracellular",10991.1,NA,PMID:10823827
r1144,1,0,400.19780504422187,NA,Major Facilitator (Mfs) Tcdb:2.A.18.6.3,"Transport, extracellular",10991.1,NA,PMID:10823827
r2308,-0.5357594523012215,0,26.891323937645556,88.9594955176767,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
r2343,1,0,404.16877719442846,NA,Organic Anion Transporter 5 Utilized Transport,"Transport, extracellular",387775.1,NA,"PMID:11023036,PMID:12739169,PMID:12856180,PMID:12883891,PMID:1554704,PMID:18021224,PMID:4553030,PMID:793184,PMID:8725559,PMID:8781017"
r2353,1,0,0.5912005403294083,NA,Organic Anion Transporter 5 Utilized Transport,"Transport, extracellular",387775.1,NA,"PMID:11023036,PMID:12739169,PMID:12856180,PMID:12883891,PMID:1554704,PMID:18021224,PMID:4553030,PMID:793184,PMID:8725559,PMID:8781017"
r2411,-0.752826964773383,0,1.0332666335281615,7.327407762696536,Mitochondrial Carrier (Mc) Tcdb:2.A.29.19.1,"Transport, mitochondrial",83884.1,NA,PMID:14598172
r2488,1,0,0.45089375711249885,NA,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
r2489,1,0,0.8590946968363103,NA,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
r2490,1,0,0.2772966123669292,NA,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
RE2644C,-1,0,-455.525524305439,NA,Aspartoacylase,Urea cycle,91703.1,NA,"PMID:10837925,PMID:8252036"
EX_cdp[e],-1,0,-245.2104825430615,NA,Exchange of CDP,Exchange/demand reaction,NA,NA,NA
EX_ahcys[e],-0.5859896138565368,0,70.24282909468748,269.0859966819048,Exchange of S-Adenosyl-L-Homocysteine,Exchange/demand reaction,NA,NA,NA
4TMEABUTNt1,-0.7814957034537249,0,1.8299665117417425,14.919969674105197,"Transport of 4- (Trimethylammonio)Butanoate, Sodium Symport","Transport, extracellular",NA,NA,NA
CE1556td,1,0,455.525524305439,NA,Transport of N-Acetyl-L-Asparagine,"Transport, extracellular",NA,NA,NA
EX_CE1557[e],1,0,455.525524305439,NA,Exchange of N-Acetyl-L-Asparagine,Exchange/demand reaction,NA,NA,NA
EX_thrthrarg[e],-1,0,-53.62534795894623,NA,Exchange of ThrThrArg,Exchange/demand reaction,NA,NA,NA
THRTHRARGt,1,0,53.62534795894623,NA,"Transport of ThrThrArg, Extracellular","Transport, extracellular",6564.1 or 6565.1,NA,NA
THRTHRARGr,1,0,53.62534795894623,NA,Metabolism (Formation/Degradation) of ThrThrArg,Peptide metabolism,NA,NA,NA
DM_akg[c],1,0,64.67339102950395,NA,Demand for 2-Oxoglutarate,Exchange/demand reaction,NA,NA,NA
MMAt2e,-1.0694533830104251,0,-1.5096124373394462,44.980855216480975,Facilitated Diffusion via Aquaporin into Extracellular Space,"Transport, extracellular",343.1,NA,PMID:15948717
4HBZtm,-1,0,-0.01671714793397796,NA,"Transport of 4-Hydroxybenzoate, Mitochondrial","Transport, mitochondrial",NA,NA,NA
GLUSIDEte,1,0,13.628775824594497,NA,Vesicle Transport of Glucosylceramide from Golgi to Extracellular,"Transport, extracellular",NA,NA,NA
NEU22,1,0,0.39262820123019226,NA,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,4759.1,NA,NA
NEU23,1,0,0.3754081691700117,NA,"Sialidase, Cytosol (Neu2)",Sphingolipid metabolism,4759.1,NA,NA
HMR_0847,1,0,0.7809642102879821,NA,Exo-Alpha-Sialidase,Glycosphingolipid metabolism,4759.1 or 10825.1 or 129807.1 or 4758.1 or 4758.1 or 4758.1,R05996,NA
HMR_6784,1,0,0.01671714793397796,NA,4-Coumarate:Coa Ligase (AMP-Forming),Phenylalanine metabolism,NA,R01616,NA
HMR_6785,1,0,0.01671714793397796,NA,HMR_6785,Phenylalanine metabolism,NA,R08767,NA
HMR_6786,1,0,0.01671714793397796,NA,4-Hydroxybenzoyl Coenzyme A Hydrolase,Phenylalanine metabolism,NA,R01301,NA
4HATVLACtep,-1,0,-0.653362878580176,NA,efflux of 4-hydroxy-atorvastatin-lactone into portal blood,Drug metabolism,NA,NA,"PMID: 14531725, PMID: 9804052, PMID: 12036392, PMID: 18720283."
PVStep,-1,0,-350.0339724786758,NA,pravastatin exit into portal blood,Drug metabolism,NA,NA,PMID: 11192473
sink_cys_L[c],1,0,300.17074426327906,NA,Sink_cys_L[c],Exchange/demand reaction,NA,NA,NA
EX_cmp[e],1,0,NA,-386.2629392200828,Exchange of CMP,Exchange/demand reaction,NA,NA,NA
GLCter,-1,0,NA,163.0235303363055,"Glucose Transport, Endoplasmic Reticulum","Transport, endoplasmic reticular",NA,NA,PMID:11879177
NADPN,-1,0,NA,4.789016559057434,NADP Nucleosidase,NAD metabolism,NA,NA,PMID:8382685
SPHMYLNtg,1,0,NA,-4.729786629083871,Sphingomyelin Intracellular Transport,"Transport, golgi apparatus",NA,NA,PMID:15907394
r2196,1,0,NA,-407.5618224469986,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,"PMID:11076394,PMID:11076396,PMID:14579113"
r2485,-1,0,NA,1.6110672540378195,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
r2494,-1,0,NA,0.5409980690121389,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
r2495,-1,0,NA,0.6181513199392037,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
r2496,-1,0,NA,0.907269589132315,Resistance-Nodulation-Cell Division (Rnd) Tcdb:2.A.60.1.14,"Transport, extracellular",6579.1,NA,PMID:14579113
RE2270E,1,0,NA,-316.21732507624404,Carboxypeptidase A,Miscellaneous,1357.1 or 1358.1 or 57094.1 or 93979.1,NA,PMID:1800960
RE2273E,1,0,NA,-113.9854391817391,Carboxypeptidase A,Miscellaneous,1357.1 or 1358.1 or 57094.1 or 93979.1,NA,PMID:1309362
RE2428M,-1,0,NA,120.56779450340868,Glycine N-Acyltransferase,"Glycine, serine, alanine, and threonine metabolism",10249.1,NA,PMID:3707752
