Reaction,fc,pval
DCSPTN1CPT2,0.3058757171269372,0
DCSPTN1t,0.33667534930854776,0
DCT,0.0625850571552351,0
DCTPtn,0.5820466795873075,0
DCYTD,-1,0
DCYTDn,0.9452094709331329,0
DCYTt,-1,0
DDPGAm,0.4422331266980552,0
DEBRISOQUINEt,0.18561923110032583,0
DECDPtm,0.4033014330295306,0
DESAT16_2,0.24291179948174424,0
DESAT18_10,0.13900758068889202,0
DESAT18_3,0.316497850754348,0
DESAT18_4,-0.4227240044668279,0
DESAT18_5,0.5895985746562508,0
DESAT18_6,0.7073371916438971,0
DESAT18_7,0.32282567554810415,0
DESAT18_8,0.17095712945077424,0
DESAT18_9,0.6948407010153403,0
DESAT20_1,0.39684926368457535,0
DESAT20_2,0.5071050313937937,0
DESAT22_1p,0.41449461530690807,0
DESAT22_2p,0.3633630687453149,0
DESAT24_1,0.29491118725298215,0
DGAT,0.34697913151423704,0
DGCHOLtx,-0.38455480438146855,0
DGNSKm,-0.0544362237793847,0
DGSNt,-1,0
DGSNtm,-0.0544362237793847,0
DGULND,-1,0
DHAAt1r,0.8522984818788929,0
DHCHOLESTANATEtm,-1,1
DHCR241r,0.4428991485415495,0
DHCR242r,-0.014138351349555586,0
DHCR243r,0.6896125592642878,0
DHCR71r,0.8814879951318672,0
DHCR72r,0.7608210393524397,0
DHCRD1,0.7191023807305538,0
DHCRD2,-0.08364779492760596,0
DHDPBMTm,0.4033014330295306,0
DHEASt,0.9582086687931284,0
DHEAStr,0.3943467204270716,0
DHEASULT,0.5769777984174812,0
DHEAtr,0.7984422526347736,0
DHFtl,-0.4634246397512479,0
DHORD9,0.006007572199853909,0
DHPM1,-0.1626741602404555,0
DHPM2,0.011984188986580763,0
DIDPtn,0.7675319254090898,0
DIGALSIDEtl,0.13186060118485493,0
DINt,-1,0
DITPtn,-0.7675319254090898,0
D_LACt2,0.027283582096057555,0
D_LACtm,0.6868453509125612,0
DLNLCGCPT1,-0.8772654470417385,0
DLNLCGCPT2,0.3506280472074347,0
DLNLCGCRNt,-1,0
DLNLCGt,0.4894816948264324,0
DM_Asn_X_Ser_Thr_ly_,0.3821834792189065,0
DM_dctp_m_,-0.5500463068831719,0
DM_dem2emgacpail_prot_hs_r_,0.3814020066673494,0
DM_dgpi_prot_hs_r_,0.320331421878706,0
DM_dsT_antigen_g_,0.37627105091964835,0
DM_dttp_m_,0.6367365366162077,0
DM_dttp_n_,-1,0
DM_ethamp_r_,1,0
DM_gncore2_g_,0.2970525257998984,0
DM_gpi_sig_er_,0.26114347944576316,0
DM_kdn_c_,0.07806253830898241,0
DM_melanin_c_,0.0625850571552351,0
DM_mem2emgacpail_prot_hs_r_,0.005353572777275783,0
DM_Ser_Gly_Ala_X_Gly_ly_,9.550132327331455e-4,0
DM_sTn_antigen_g_,0.44239117145985674,0
DMANTIPYRINEte,-0.23010542130807798,0
DMATTx,0.4514470284261636,0
DMHPTCRNCPT2,-0.09943841419136691,0
DMHPTCRNt,-0.09943841419136691,0
DMHPTCRNte,0.09943841419136691,0
DMNONCOACRNCPT1,0.961346840061162,0
DMNONCRNCPT2,0.5377579039828607,0
DNADtn,0.27908402087162,0
DNDPt30m,1,0
DOLGLCP_Lter,0.4917540092492774,0
DOLGPP_Ler,0.4556999133006393,0
DOLICHOL_Lter,0.49175400924919627,0
DOLMANP_Uter,0.24249078251541134,0
DOLPGT3_Ler,0.49175400924919627,0
DOLPMT3_Uer,0.24249078251541134,0
DOLPMT4_Uer,0.24249078251541134,0
DOPABMO,-1,0
DOPACHRMISO,-0.1262367355320368,0
DOPAMT,-0.8455608052126311,0
DOPAQNISO1,-0.1262367355320368,0
DOPAt4_2_r,NA,1
DOPAtu,0.5904323797055724,0
DOPAVESSEC,0.3905786395002,0
DORNOp,0.07959053233294573,0
DPCOAtl,0.01862752586009294,0
DPGase,-0.1438184667478345,0
DPGM,-0.1438184667478345,0
DPHMBDCm,0.4033014330295306,0
DPMVDx,0.31208614461335465,0
DPPS,0.4033014330295306,0
DRPA,-0.03548405430101301,0
DTDPtn,-1.036371233322159,0
DUDPtn,0.85901241709696,0
DUMPtn,-0.3424879193882236,0
DURAD,0.1626741602404555,0
DURAD2,-0.050724642494936426,0
DURIK1,0.9758620773644728,0
DURIK1m,0.2542347653296847,0
DURIt,1,0
DURItn,-0.9452094709331329,0
DUTPDPm,0.06540686573364458,0
DUTPDPn,0.34248791938599427,0
EAFLATOXINte,-0.11460235543568609,0
EBASTINEOHte,-0.2512581736217983,0
EBASTINEOHtr,0.2512581736190686,0
EBASTINEte,0.2512581736190686,0
EBASTINEtr,-0.2512581736190686,0
EBP2r,0.26970338990827086,0
ECOAH12m,-0.9272991290292885,0
ECOAH1m,0.20344268424506615,0
ECOAH1x,0.15127119571964043,0
ECOAH9m,-0.38855953711079605,0
EHGLAT2m,0.5566145270276902,0
EHGLATm,0.3290023657581512,0
EICOSTETCPT1,0.2969685618326866,0
EICOSTETCPT2,0.29696856183377845,0
EICOSTETt,0.44670040195547656,0
ELAIDCPT1,2.649581243546981,0
ELAIDCPT2,-0.747604736367594,0
ELAIDt,-1,0
ENGASE2ly,0.48661190348477246,0
ENGASE3ly,0.3193061688912921,0
ENGASEly,0.2356384070248345,0
ESTRADIOLGLCt,-1.4442928456005328,0
ESTRADIOLGLCt2,0.4593667640235375,0
ESTRADIOLGLCtr,-0.69049803428834855,0
ESTRADIOLtr,-0.5998083431923744,0
ESTRIOLGLCte,0.4443148574540534,0
ESTRIOLGLCtr,-0.44431485743758953,0
ESTRONEGLCt,0.3824898279987226,0
ESTRONEGLCtr,-0.38248982799784864,0
ESTRONESt,-0.9159444305042019,0
ESTRONESt2,-0.02445076871019395,0
ESTRONEtr,0.5614392446049533,0
ETF,0.9272202122269606,0
ETFQO,0.9272202122269606,0
ETHAK,-0.024985696544176764,4.829470157119431e-13
ETOHtx,-0.10938969736587803,0
EX_10fthf[e],-0.35252124262643253,0
EX_10fthf7glu[e],0.35252124262643253,0
EX_13_cis_retnglc[e],0.7062001730979026,0
EX_1glyc_hs[e],0.37139293170347526,0
EX_2425dhvitd2[e],-0.25198927351471734,0
EX_2425dhvitd3[e],0.08963716529974948,0
EX_2hb[e],-0.8479089680560554,0
EX_34dhoxpeg[e],-0.19386759897640357,0
