Reaction,fc,pval,Ges1_A_D,Ges1_P_D,subSystem,rxnNames,geneRules,kegg,source
SUBEACtd,5.204152042272753,0,1.386921397638743,-2.0467079056875703,"Transport, extracellular",Transport of Suberic Acid by Diffusion,NA,NA,"Glatz JFC, Luiken JJFP, Bonen A. (2010). Physiological Reviews 90: 367-417, Kamp F, Hamilton JA. (2006). Prostaglandins, Leukotrienes and Essential Fatty Acids 75: 149-59, PMCID: PMC2785172, Evtodienko VY, Bondarenko DI, Antonenko YN. (1999). Biochimica et Biophysica Acta (BBA) - Biomembranes 1420: 95-103"
TETDECAETH,1,0,4.42659437592704,NA,Glycerophospholipid metabolism,Formation of C14:0-Ethanolamide,5337.1 or 5338.1,NA,PMID: 19126434
TRIDECETH,1,0,4.062877793484615,NA,Glycerophospholipid metabolism,Formation of C13:0-Ethanolamide,5337.1 or 5338.1,NA,PMID: 19126434
EX_5aop[e],1,0,NA,-655.6988173641205,Exchange/demand reaction,Exchange of 5-Amino-4-Oxopentanoate,NA,NA,NA
EX_ddca[e],-0.752199660387206,0,3.924539805981244,27.75047574979742,Exchange/demand reaction,Exchange of Laurate,NA,NA,NA
EX_pac[e],-0.4736279289819883,0,3.7457486729677445,10.486574351783203,Exchange/demand reaction,Exchange of Phenylacetate,NA,NA,NA
NORMETEt,-1,0,-2.7543443726766728,NA,"Transport, extracellular",Transport of L-Normetanephrine,NA,NA,PMID: 24870542
MALTTTRt,-0.5566378921416065,0,70.22295231099129,246.55176102747916,"Transport, extracellular","Transport of Maltotetraose, Reversible",NA,NA,PMID: 24870542
GLYPROt,0.4972578499607181,0,340.5006743988037,114.33170388224795,"Transport, extracellular",Transport of Glycylproline,NA,NA,PMID: 24870542
PROGLyt,1,0,NA,-123.48223386630602,"Transport, extracellular",Transport of Prolylglycine,NA,NA,PMID: 24870542
DHBPTt,1.0586062666474527,0,487.14624811992644,-13.868520355821808,"Transport, extracellular","Transport of 6,7-Dihydrobiopterin",NA,NA,PMID: 24870542
THBPTt,-0.632805993736676,0,5.204811997584135,23.144299963963697,"Transport, extracellular","Transport of 5,6,7,8-Tetrahydrobiopterin",NA,NA,PMID: 24870542
EX_normete_L[e],1,0,2.754344372678173,NA,Exchange/demand reaction,Exchange of L-Normetanephrine,NA,NA,NA
EX_maltttr[e],-1,0,-70.22295231099129,NA,Exchange/demand reaction,Exchange of Maltotetraose,NA,NA,NA
EX_progly[e],1,0,NA,-123.48223386630602,Exchange/demand reaction,Exchange of L-Prolinylglycine,NA,NA,NA
EX_dhbpt[e],1.0586062666474527,0,487.14624811992644,-13.868520355821808,Exchange/demand reaction,"Exchange of 6,7-Dihydrobiopterin",NA,NA,NA
EX_thbpt[e],-0.6328059937363324,0,5.204811997590098,23.144299963963697,Exchange/demand reaction,"Exchange of 5,6,7,8-Tetrahydrobiopterin",NA,NA,NA
EX_adprib[e],-1,0,-30.30864976139127,NA,Exchange/demand reaction,Exchange of Adenosine-5'-Diphosphate-Ribose,NA,NA,NA
EX_lysgluglu[e],-1,0,NA,180.5854263245821,Exchange/demand reaction,Exchange of LysGluGlu,NA,NA,NA
EX_serglyglu[e],-1,0,NA,611.5494647323609,Exchange/demand reaction,Exchange of SerGlyGlu,NA,NA,NA
LYSGLUGLUt,1,0,NA,-180.5854263245821,"Transport, extracellular","Transport of LysGluGlu, Extracellular",6564.1 or 6565.1,NA,NA
SERGLYGLUt,1,0,NA,-611.5494647323609,"Transport, extracellular","Transport of SerGlyGlu, Extracellular",6564.1 or 6565.1,NA,NA
LYSGLUGLUr,1,0,NA,-180.5854263245821,Peptide metabolism,Metabolism (Formation/Degradation) of LysGluGlu,NA,NA,NA
SERGLYGLUr,1,0,NA,-611.5494647323609,Peptide metabolism,Metabolism (Formation/Degradation) of SerGlyGlu,NA,NA,NA
HOMOVALte,0.3868434977181726,0,384.8632118025303,170.15718153782953,"Transport, extracellular",Transport of Homovanillate by Oat3,9376.1,NA,"PMID: 11967025, PMID: 12679720, PMID: 21865262"
EX_homoval[e],0.3868434977181726,0,384.8632118025303,170.15718153782953,Exchange/demand reaction,Exchange of Homovanillate,NA,NA,NA
PCHOL2PALM_HSte,1,0,NA,-5.048047205033799,"Transport, extracellular",Transport of 2-Palmitoylglycerophosphocholine,NA,NA,NA
XOLEST183te,-0.42084327043499453,0,2.3437572766596575,5.749931899394682,"Transport, extracellular","Transport of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",NA,NA,NA
XOLEST182_HSte,-0.7929000358140655,0,3.5150225947520286,30.430155605242618,"Transport, extracellular","Transport of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",NA,NA,NA
XOLEST205_HSte,-0.7517439904718204,0,4.015397663451493,28.333447958315435,"Transport, extracellular","Transport of 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5, 8, 11, 14, 17)",NA,NA,NA
XOLEST226_HSte,-0.7374868958672448,0,5.2685434395455,34.87073613623636,"Transport, extracellular","Transport of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)",NA,NA,NA
PE224_HSte,1,0,NA,-33.41856741445309,"Transport, extracellular","Transport of 1-Docosatetraenoyglycerophosphoethanolamine (22:4, Delta 7, 10, 13, 16)",NA,NA,NA
PCHOLN261_HSte,1,0,NA,-2.7239239584482453,"Transport, extracellular",Transport of Lysopc A C26:1 (Delta 5),NA,NA,NA
PCHOLN281_HSte,1,0,NA,-3.31654469148008,"Transport, extracellular",Transport of Lysopc A C28:1 (Delta 5),NA,NA,NA
PCHOLN28_HSte,1,0,NA,-14.522289396749539,"Transport, extracellular",Transport of Lysopc A C28:0,NA,NA,NA
EX_sphmyln_hs[e],-0.9739463280197999,0,3.4513416712622718,261.48955985580085,Exchange/demand reaction,Exchange of Sphingomyelin,NA,NA,NA
XOLEST183tl,-0.42084327043499453,0,2.3437572766596575,5.749931899394682,"Transport, lysosomal","Intracellular Transport of 1-Gamma-Linolenoyl-Cholesterol, Cholesterol-Ester (18:3, Delta 6, 9, 12)",NA,NA,NA
XOLEST182tl,-0.7929000358140655,0,3.5150225947520286,30.430155605242618,"Transport, lysosomal","Intracellular Transport of 1-Linoleoyl-Cholesterol, Cholesterol-Ester (18:2, Delta 9, 12)",NA,NA,NA
XOLEST205tl,-0.7517439904718204,0,4.015397663451493,28.333447958315435,"Transport, lysosomal","Intracellular Transport of 1-Timnodnoyl-Cholesterol, Cholesterol-Ester (20:5, Delta 5, 8, 11, 14, 17)",NA,NA,NA
TMNDNCtl,-0.7517439904718204,0,4.015397663451493,28.333447958315435,"Transport, lysosomal",Intracellular Transport of Timnodonic Acid,NA,NA,NA
XOLEST226tl,-0.7374868958672448,0,5.2685434395455,34.87073613623636,"Transport, lysosomal","Intracellular Transport of Cholesteryl Docosahexanoate, Cholesterol-Ester (22:6, Delta 4, 7, 10, 13, 16, 19)",NA,NA,NA
CRVNCtl,-0.7374868958672448,0,5.2685434395455,34.87073613623636,"Transport, lysosomal","Intracellular Transport of Cervonic Acid, C22:6 N-3",NA,NA,NA
TTDCEAc,-0.6508153124051167,0,3.7892519509616096,17.914173689270473,Fatty acid oxidation,Hydrolysis of Fatty Acyl Coenzyme A (14:1),641371.1,NA,NA
LHCYSTIN,-1,0,NA,210.0232339844227,Methionine and cysteine metabolism,Formation of Homocystine,NA,NA,"PMID: 6808450, PMID: 24302617"
LHCYSTINt,1,0,NA,-210.0232339844227,"Transport, extracellular",Transport of Homocystine,NA,NA,NA
EX_Lhcystin[e],1,0,NA,-210.0232339844227,Exchange/demand reaction,Exchange of Homocystine,NA,NA,NA
PA_HStm,0.9750833337098286,0,1.8869595222358957,0.023804940235256276,"Transport, mitochondrial","Transport of Phosphatidate, Mitochondrial",NA,NA,PMID: 22041191.
2MOPtm,0.5889436342194634,0,906.4354606262207,234.49294124435784,"Transport, mitochondrial","Transport of 2-Methyl-3-Oxopropanoate, Mitochondrial",NA,NA,PMID: 22041191.
MMALtm,1,0,NA,-668.1169422782898,"Transport, mitochondrial","Transport of Methylmalonate, Mitochondrial",NA,NA,PMID: 22041191.
5AOPt2,-1,0,NA,655.6988173641205,"Transport, extracellular",5-Aminolevulinate Transport in via Proton Symport,NA,NA,PMID: 21749716.
ARGtD,-0.7559716660509257,0,43.40257059968412,312.3148979197025,"Transport, extracellular",L-Arginine Transport via Diffusion,6541.1 or 6542.1 or 84889.1,NA,PMID: 21749716.
DM_mi14p[c],1,0,16.895331179169215,NA,Exchange/demand reaction,"Demand for (1R,2R,3R,4R,5R,6S)-2,3,5,6-Tetrahydroxy-4-(Phosphonatooxy)Cyclohexyl Phosphate",NA,NA,NA
ETHAt,0.331212867348344,0,545.2146813903809,273.9100352695465,"Transport, extracellular","Ethanolamine Transport via Diffusion, Extracellular",NA,NA,PMID: 21749716.
THMtrbc,-1,0,-0.27085398280620576,NA,"Transport, extracellular",Thiamine Transprot (Passive - Red Blood Cell),NA,NA,PMID: 21749716.
UNK3r,-0.552698138155471,0,10.786329597237357,37.44208399692029,Methionine and cysteine metabolism,"2-Keto-4-Methylthiobutyrate Transamination, Reversible",NA,NA,NA
DDCAte,-0.7521996603872992,0,3.924539805981244,27.750475749809343,"Transport, extracellular",Transport of Laurate into Extracellular Space,11001.1,NA,PMID: 24653705
EX_pa_hs[e],1,0,182.9273912399292,NA,Exchange/demand reaction,Exchange of Phosphatidate,NA,NA,NA
DM_C02712[c],-1,0,NA,312.244975151062,Exchange/demand reaction,Demand for N-Acetylmethionine,NA,NA,NA
34HPLtm,1,0,0.8076465901752247,NA,"Transport, mitochondrial","Transport of 3-(4-Hydroxyphenyl)Lactate, Mitochondrial",NA,NA,NA
PROSTGE2t2r,-1.0001755517888653,0,-0.024406935511901977,278.08406864128114,"Transport, endoplasmic reticular","Transport of Prostaglandin E2, Endoplasmatic Reticulum",NA,NA,NA
ESTR2r,-0.4387162277375621,0,3.7716348385215097,9.667680619749095,Steroid metabolism,ESTR2r,NA,NA,NA
sink_25hvitd2[c],-0.3783638079661367,0,-7.488776724458096,-3.3774063270372294,Exchange/demand reaction,sink_25hvitd2[c],NA,NA,NA
sink_btn[c],1,0,NA,-19.088996259736902,Exchange/demand reaction,sink_btn[c],NA,NA,NA
sink_c226coa[c],0.4002619707259186,0,-105.42937102279663,-246.1553739046097,Exchange/demand reaction,sink_c226coa[c],NA,NA,NA
sink_chol[c],1,0,NA,-281.93990854377745,Exchange/demand reaction,sink_chol[c],NA,NA,NA
sink_crvnc[c],-2.8882746045834233,0,-390.91382103238107,189.84066608001254,Exchange/demand reaction,"Sink for Cervonic Acid, C22:6 N-3",NA,NA,NA
sink_dgchol[c],1.7958182817194277,0,13.568819601714612,-47.669115896487135,Exchange/demand reaction,Sink for Glycochenodeoxycholate,NA,NA,NA
sink_hdca[c],-1.454361534765809,0,-19.409136200683097,104.84390439991951,Exchange/demand reaction,sink_hdca[c],NA,NA,NA
sink_lnlc[c],1,0,392.6609417935729,NA,Exchange/demand reaction,sink_lnlc[c],NA,NA,NA
sink_lnlncacoa[c],0.4452326114692826,0,-29.124168504815177,-75.87179595499039,Exchange/demand reaction,sink_lnlncacoa[c],NA,NA,NA
sink_lnlncgcoa[c],-2.111626958217187,0,-38.95132351967022,13.91533813793445,Exchange/demand reaction,sink_lnlncgcoa[c],NA,NA,NA
sink_nad[c],1,0,NA,-78.89884083525352,Exchange/demand reaction,sink_nad[c],NA,NA,NA
sink_nadp[c],-1,0,NA,53.36955164753216,Exchange/demand reaction,sink_nadp[c],NA,NA,NA
sink_pydam[c],0.5809829275892723,0,-12.213419228780939,-46.08214929549694,Exchange/demand reaction,sink_pydam[c],NA,NA,NA
sink_pydx[c],-0.9864321012966282,0,1.2360956777235754,180.972764330405,Exchange/demand reaction,sink_pydx[c],NA,NA,NA
sink_pydxn[c],0.7013541520885793,0,-23.8975181651996,-136.14166089807452,Exchange/demand reaction,sink_pydxn[c],NA,NA,NA
sink_retfa[c],1,0,NA,-35.71049257343145,Exchange/demand reaction,sink_retfa[c],NA,NA,NA
sink_thf[c],1,0,NA,-255.61934233517647,Exchange/demand reaction,sink_thf[c],NA,NA,NA
sink_tmndnc[c],-0.4110149694548828,0,22.71077875906618,54.40757767198575,Exchange/demand reaction,sink_tmndnc[c],NA,NA,NA
sink_xol7aone[c],-1.050886732232675,0,-116.33131257826649,2.8864199374879274,Exchange/demand reaction,Sink for 7Alpha-Hydroxycholest-4-En-3-One,NA,NA,NA
sink_xoldiolone[c],-1,0,-30.748505309769513,NA,Exchange/demand reaction,"Sink for 7Alpha, 12Alpha-Dihydroxycholest-4-En-3-One",NA,NA,NA
sink_dchac[c],-0.9489898519395306,0,23.150070297654068,884.5152150573731,Exchange/demand reaction,Sink for Deoxycholate,NA,NA,NA
ACACt2,-0.930217245970611,0,-55.093999681012605,-1.9918022369042039,"Transport, extracellular",Acetoacetate Transport via Proton Symport,6566.1 or 9194.1,NA,"PMID:10510291,PMID:11101640,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
ADNCNT3tc,1,0,NA,-219.78092894935608,"Transport, extracellular",Adenosine Transport Cnt3,64078.1 or 222962.1,NA,NA
ADPT,0.5623455714282661,0,40.29220560740954,11.286915355662908,Nucleotide salvage pathway,Adenine Phosphoribosyltransferase,353.1,NA,"PMID:14674717,PMID:15196008"
ARGN,-0.6302624207880727,0,46.2043964022845,203.726359896636,Urea cycle,Arginase,383.1 or 384.1,NA,PMID:1008818
BUTt2r,0.9876209623211236,0,-2.223015945094824,-356.93510324993133,"Transport, extracellular","Butyrate Transport via Proton Symport, Reversible",6566.1,NA,"PMID:10510291,PMID:11827462,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9508842,PMID:9649795,PMID:9824713"
CO2t,1,0,NA,-844.0399315795898,"Transport, extracellular",CO2 Transporter via Diffusion,NA,NA,NA
CPPPGO,-0.7576060009564963,0,4.058517924929783,29.428432584941387,Heme synthesis,Coproporphyrinogen Oxidase (O2 Required),1371.1,NA,PMID:8407975
CYSTGL,1,0,20.770446326307493,NA,Methionine and cysteine metabolism,Cystathionine G-Lyase,1491.1 or 1491.2,NA,"PMID:10727430,PMID:15189131"
CYSTS,-1,0,NA,424.557369178772,Methionine and cysteine metabolism,Cystathionine Beta-Synthase,875.1,NA,"PMID:681363,PMID:9790750"
DHORTS,0.5654176933315733,0,-49.605841576056555,-178.6862026000738,Pyrimidine synthesis,Dihydroorotase,790.1,NA,"PMID:2565865,PMID:8619816"
EX_co2[e],0.8291953967067812,0,-48.93600455889665,-524.0696828216553,Exchange/demand reaction,Exchange of Carbon Dioxide,NA,NA,NA
EX_din[e],-1.7808591848500728,0,-42.641079366704595,11.973521944875953,Exchange/demand reaction,Exchange of Deoxyinosine,NA,NA,NA
EX_fe2[e],-1.0157772771267062,0,-3.3377340608856407,426.4442097956404,Exchange/demand reaction,Exchange of Iron (Fe2+),NA,NA,NA
EX_glu_L[e],1,0,102.29980931299235,NA,Exchange/demand reaction,Exchange of L-Glutamate,NA,NA,NA
EX_glypro[e],0.4972578499607181,0,340.5006743988037,114.33170388224795,Exchange/demand reaction,Exchange of Glypro,NA,NA,NA
EX_lac_L[e],-1,0,-124.69079397607184,NA,Exchange/demand reaction,Exchange of L-Lactate,NA,NA,NA
EX_leu_L[e],-0.7911825433115024,0,-508.56247533569336,-59.288609674853085,Exchange/demand reaction,Exchange of L-Leucine,NA,NA,NA
EX_o2[e],1,0,NA,-970.655393371582,Exchange/demand reaction,Exchange of Oxugen,NA,NA,NA
EX_ppi[e],0.5690733280179187,0,-203.85579795244934,-742.2717509170532,Exchange/demand reaction,Exchange of Ppi,NA,NA,NA
EX_so4[e],0.33501854252778535,0,451.8105910560608,225.04980700340272,Exchange/demand reaction,Exchange of Sulfate,NA,NA,NA
EX_urea[e],-0.42996968765648863,0,106.6923155597806,267.6467792197466,Exchange/demand reaction,Exchange of Urea,NA,NA,NA
FBA,-1.0702958060310457,0,-112.27621064200997,3.812279724568594,Glycolysis/gluconeogenesis,Fructose-Bisphosphate Aldolase,226.2 or 226.1 or 226.3 or 230.1 or 229.1,NA,"PMID:12626877,PMID:6765112"
FBA2,1,0,98.45941864399313,NA,Fructose and mannose metabolism,D-Fructose 1-Phosphate D-Glyceraldehyde-3-Phosphate-Lyase,226.2 or 226.1 or 226.3 or 229.1 or 230.1,NA,NA
FMNAT,1,0,4.099861269968642,NA,Vitamin B2 metabolism,FMN Adenylyltransferase,80308.1 or 80308.2,NA,"PMID:16643857,PMID:17049878"
FPGS7,-0.33924060753366,0,2.5898593252030397,5.249179679709692,Folate metabolism,Folylpolyglutamate Synthetase (10Fthf),2356.1,NA,PMID:10777604
FUM,0.3654790053478148,0,707.5513406384468,328.7902477233887,Citric acid cycle,Fumarase,2271.1,NA,NA
G3PD1,0.513665913284311,0,699.5007381317139,224.74645801998676,Glycerophospholipid metabolism,Glycerol-3-Phosphate Dehydrogenase (NAD),2819.1,NA,"PMID:11385633,PMID:7772607"
G6PDH2r,-0.5100134875334235,1.59263689817874e-4,7.386007524670474,22.761791799394786,Pentose phosphate pathway,Glucose 6-Phosphate Dehydrogenase,2539.1,NA,NA
GK1,1.0130219909673148,0,4.353367252157047,-672.9711328586578,Nucleotide interconversion,Guanylate Kinase (GMP:ATP),2987.1,NA,NA
GLYPROPRO1c,-0.4972578499607181,0,-340.5006743988037,-114.33170388224795,"Transport, extracellular",Hydrolysis of Prolylglycine,5184.1,NA,"PMID: 14580160, PMID: 2317925, PMID: 18340504, Rubino A, Pierro M, Torretta GL, Vetrella M, Martino DD, Auricch S. (1969). Pediatric Research 3: 313-9"
GUAPRT,-0.47400116745383414,0,37.3302193842544,104.61009331017732,Nucleotide salvage pathway,Guanine Phosphoribosyltransferase,3251.1,NA,"PMID:3008106,PMID:6853490"
HMBS,-0.7454434333280452,0,7.864775228130817,53.92718976380825,Heme synthesis,Hydroxymethylbilane Synthase,3145.1,NA,PMID:2875434
ILETA,-0.6257019749794437,0,-603.8682758178711,-139.03329545629398,"Valine, leucine, and isoleucine metabolism",Isoleucine Transaminase,586.1,NA,"PMID:6933702,PMID:9165094"
IMPD,-0.33206128120130324,0,31.739713681992423,63.298087806973605,Nucleotide interconversion,IMP Dehydrogenase,3614.1 or 3615.1 or 3614.2,NA,PMID:16464785
INSt2,-1.035305540283592,0,-3.964103880405426,228.52398023769857,"Transport, extracellular","Inosine Transport in via Proton Symport, Reversible",64078.1,NA,NA
L_LACt2r,0.9830613558554727,0,-2.0292956080436704,-237.57614042673111,"Transport, extracellular",L-Lactate Reversible Transport via Proton Symport,9194.1 or 23539.1 or 6566.1 or 9123.1 or 682.1,NA,"PMID:10493836,PMID:10510291,PMID:11101640,PMID:11827462,PMID:12739169,PMID:7835905,PMID:8476015,PMID:9425115,PMID:9508842,PMID:9649795,PMID:9786900,PMID:9824713"
MTHFC,1.0651981562780248,0,13.685759924593661,-433.5062182281494,Folate metabolism,Methenyltetrahydrofolate Cyclohydrolase,4522.1 or 100287639.1 or 441024.1,NA,PMID:2786332
MTHFD,14.363471143333841,0,245.66596605210304,-282.43275567092894,Folate metabolism,Methylenetetrahydrofolate Dehydrogenase (NADP),4522.1 or 4524.1,NA,PMID:2786332
NADK,-0.586965726622012,0,13.89031509342597,53.369551647532155,NAD metabolism,NAD Kinase,65220.1,NA,NA
NAt3_1,-1.000856908527402,0,-0.1951343650817871,455.63316267698406,"Transport, extracellular",Sodium Proton Antiporter (H:Na Is 1:1),389015.1 or 6548.1 or 6550.1 or 6549.1 or 6553.1,NA,"PMID:10444453,PMID:12845533,PMID:2536298,PMID:2581505,PMID:7631746,PMID:7759094,PMID:8199403,PMID:8595899,PMID:9933641"
NDPK1,1.0963600177558361,0,37.049806188409775,-806.0369245239258,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:GDP),4832.1 or (4831.1 and 4830.2) or 10201.1 or 29922.2 or 29922.1 or (4831.1 and 4830.1),NA,NA
NDPK2,1.0024983665802032,0,0.28072014997787775,-225.0036668962717,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:UDP),4832.1 or (4831.1 and 4830.2) or 10201.1 or 29922.2 or 29922.1 or (4831.1 and 4830.1),NA,NA
NDPK3,0.9968529970970064,0,-0.7741454382777214,-491.2148753162384,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:CDP),4832.1 or (4831.1 and 4830.2) or 10201.1 or 29922.2 or 29922.1 or (4831.1 and 4830.1),NA,NA
NDPK4,-0.8832433954509873,0,-103.31853925495632,-6.405503324483335,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:dTDP),(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2),NA,NA
NDPK5,-0.9739666259247446,0,-625.6388990291596,-8.251148363173009,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:dGDP),4832.1 or (4831.1 and 4830.2) or 10201.1 or 29922.2 or 29922.1 or (4831.1 and 4830.1),NA,NA
NDPK7,-6.385922573877852,0,-2.98414578666687,4.092273779869079,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:dCDP),(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2),NA,NA
NDPK9,1.9376062034184096,0,115.69370264122486,-362.4789782066345,Nucleotide interconversion,Nucleoside-Diphosphate Kinase (ATP:IDP),(4832.1) or (4831.1 and 4830.1) or (10201.1) or (29922.2) or (29922.1) or (4831.1 and 4830.2),NA,NA
O2t,-1,0,NA,938.6906849914551,"Transport, extracellular",O2 Transport (Diffusion),NA,NA,NA
OMPDC,1,0,52.82532609208974,NA,Pyrimidine synthesis,Orotidine-5'-Phosphate Decarboxylase,7372.1,NA,"PMID:3279416,PMID:6574608,PMID:6893554,PMID:9042911"
PGI,1,0,NA,-127.42085333631225,Glycolysis/gluconeogenesis,Glucose-6-Phosphate Isomerase,2821.1,NA,"PMID:19064002,PMID:2241164,PMID:8530082"
PGK,0.8989348588990302,0,-21.42361011591522,-402.53285761437417,Glycolysis/gluconeogenesis,Phosphoglycerate Kinase,5230.1 or 375056.1 or 5232.1,R01512,NA
PNP,1,0,9.93050847930644,NA,NAD metabolism,Purine-Nucleoside Phosphorylase,4860.1,NA,"PMID:14704851,PMID:9030766"
PPM,0.4263155867699592,0,777.4301798156738,312.69347448196413,Pentose phosphate pathway,Phosphopentomutase,5236.1 or 55276.1,NA,NA
PRPPS,-0.5303469254839769,0,5.5641014661847095,18.130415904615038,Pentose phosphate pathway,Phosphoribosylpyrophosphate Synthetase,221823.2 or 5631.1 or 221823.1 or 5634.1,NA,NA
PUNP1,1,0,478.81736341705323,NA,Nucleotide interconversion,Purine-Nucleoside Phosphorylase (Adenosine),4860.1,NA,"PMID:6087295,PMID:9305963"
PUNP2,-1,0,-30.598812643730035,NA,Purine catabolism,Purine-Nucleoside Phosphorylase (Deoxyadenosine),4860.1,NA,"PMID:6087295,PMID:9305963"
PUNP3,1,0,78.30343127250671,NA,Purine catabolism,Purine-Nucleoside Phosphorylase (Guanosine),4860.1,NA,"PMID:6087295,PMID:9305963"
PUNP4,-1.2601138223260289,0,-23.76709459169218,206.5108978940964,Purine catabolism,Purine-Nucleoside Phosphorylase (Deoxyguanosine),4860.1,NA,"PMID:6087295,PMID:9305963"
PUNP6,0.7220273220929406,0,92.31786711600422,14.902112418120355,Purine catabolism,Purine-Nucleoside Phosphorylase (Deoxyinosine),4860.1,NA,"PMID:14706628,PMID:6087295,PMID:9305963"
RNDR3,-1,0,NA,13.222567749476433,Nucleotide interconversion,Ribonucleoside-Diphosphate Reductase (CDP),(6240.1 and 6241.1) or 50484.1,NA,PMID:14729598
RPI,0.4342678701640383,0,518.1584926223754,204.3822592151642,Pentose phosphate pathway,Ribose-5-Phosphate Isomerase,22934.1,NA,NA
TKT1,0.4375945102341822,0,282.0975234846115,110.36018482794762,Pentose phosphate pathway,Transketolase,7086.1 or 84076.1 or 8277.1,NA,NA
TKT2,0.4375945102341822,0,282.0975234846115,110.36018482794762,Pentose phosphate pathway,Transketolase,7086.1 or 84076.1 or 8277.1,NA,NA
TMDK1,-0.599609055403613,0,5.757522726767856,23.00198247418873,Nucleotide interconversion,Thymidine Kinase (ATP:Thymidine),7084.1 or 7083.1,NA,NA
