Reaction,fc,pval,S1K2,S1K2_FC5,subSystem,rxnNames,geneRules,kegg,source
HMR_3491,-0.33512002512541356,0,7.773540035643251,3.8711658924444485,Fatty acid oxidation,Alpha-Methylacyl Coenzyme A Racemase,23600.1,NA,PMID:11060344;PMID:11060359;PMID:7649182
HMR_3639,-0.606084363284003,0,5.234318155636052,1.283792941508688,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3649,-0.3493326632758073,0,1.536560949415523,0.7409514702203837,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3652,-0.34353666812542316,0,1.482873500338136,0.7245444816468638,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3653,-0.4158838060920439,0,237.244943896237,97.87428393228464,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3662,0.3785055645043182,0,4.735282036979948,10.503091040980937,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3666,-0.41954580651724666,0,1.6878474231872216,0.6901630861435533,Cholesterol metabolism,Acyl Coenzyme A:Cholesterol O-Acyltransferase,6646.1 or 8435.1,R01461,NA
HMR_3698,-0.606084363284003,0,5.234318155636052,1.283792941508688,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3708,-0.3493326632758073,0,1.536560949415523,0.7409514702203837,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3711,-0.34353666812542316,0,1.482873500338136,0.7245444816468638,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3712,-0.4158838060920439,0,237.244943896237,97.87428393228464,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3721,0.3785055645043182,0,4.735282036979948,10.503091040980937,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3725,-0.41954580651724666,0,1.6878474231872216,0.6901630861435533,Cholesterol metabolism,Steryl-Ester Acylhydrolase,3988.1 or 1056.1,R02115,NA
HMR_3831,-1,0,97.48400155178979,NA,Glutamate metabolism,Aspartate Ammonia-Lyase,2271.1,NA,NA
HMR_3864,-0.6462895039282652,0,224.88047175166608,48.316279141869266,"Transport, mitochondrial",HMR_3864,10165.1 or 8604.1,NA,NA
HMR_3867,0.4559005606696109,0,-162.72405490573644,-60.81326529543847,"Transport, peroxisomal",HMR_3867,NA,NA,NA
HMR_4182,-0.9884465220837283,4.3734715408543236e-5,0.19814774458715692,0.0011512985467910766,Pyrimidine synthesis,HMR_4182,9917.1 or 79672.1 or 79707.1 or 64122.1 or 55277.1,NA,NA
HMR_4261,0.34584684346067635,0,14.663240717149055,30.16797524677664,NAD metabolism,Deamido-NAD+:Ammonia Ligase (AMP-Forming),55191.1,R00189,NA
HMR_4263,-0.4562404412992615,0,6.5543636137339805,2.4473965734589536,NAD metabolism,NAD+ Diphosphatase,83594.1,NA,NA
HMR_4266,-0.3861542149178082,0,129.87821343648434,57.51538539795047,"Transport, mitochondrial",HMR_4266,NA,NA,NA
HMR_4343,0.7062864198962179,0,19.870226972275972,115.4332000279665,Pyrimidine synthesis,Uracil Phosphoribosyltransferase,139596.1,NA,NA
HMR_4422,0.48601329468333737,0,11.601956163914945,33.5430098202425,Arginine and proline metabolism,L-Ornithine Carboxy-Lyase (Putrescine-Forming),4953.1,R00670,PMID:10623504;PMID:15670771;PMID:6853503;PMID:8608396
HMR_4592,-1.0069517942859045,0,1.00850445330236,-291.1507071209453,Pentose phosphate pathway,Xylitol:NADP+ Oxidoreductase,231.1 or 57016.1,R01431,NA
HMR_4696,0.5440433842345309,0,156.9456679694891,531.4780221046448,"Glycine, serine, alanine, and threonine metabolism",HMR_4696,55349.1,R08557,NA
HMR_4700,0.5687001499955973,0,150.42489756679535,547.117183958435,"Glycine, serine, alanine, and threonine metabolism","N, N-Dimethylglycine:Electron-Transfer Flavoprotein Oxidoreductase (Demethylating)",55066.1 or 29958.1,R01565,NA
HMR_4756,-0.6026195418629655,0,1.6417134105799231,0.407074049819459,"Transport, mitochondrial",HMR_4756,10058.1,NA,NA
HMR_4757,1,0,NA,1.4393141622061862,Heme synthesis,Protoporphyrinogen Oxidase,5498.1,NA,NA
HMR_4771,-0.55181789031143,0,-3.316521481088574,-11.483361911816766,Heme synthesis,HMR_4771,NA,R03166,NA
HMR_4776,-0.44942795852465006,0,9.722586031080208,3.693170128303768,Arginine and proline metabolism,"L-Proline, 2-Oxoglutarate:Oxygen Oxidoreductase (4-Hydroxylating)",8974.1 or 5033.1 or 283208.1,R01252,NA
HMR_4790,-1.289873454668993,0,15.406516129837698,-121.70473614056911,"Transport, peroxisomal",HMR_4790,-8041.1,NA,NA
HMR_4964,0.9781349506766606,0.012515632204748533,0.0015332699474587571,0.13871520832348613,"Transport, mitochondrial",HMR_4964,6576.1,NA,PMID:14598172;PMID:;PMID:18406340;PMID:8132483;PMID:16919238;PMID:17173541
HMR_5387,-0.5440772655298228,0,35.23651875187075,10.404356272320426,Methionine and cysteine metabolism,"5- (Methylthio)-2, 3-Dioxopentyl-Phosphate Phosphohydrolase (Isomerizing)",58478.1,R07395,NA
HMR_5389,-0.5440772655298228,0,35.23651875187075,10.404356272320426,Methionine and cysteine metabolism,"1, 2-Dihydroxy-5- (Methylthio)Pent-1-En-3-One:Oxygen Oxidoreductase (Formate-Forming)",55256.1,R07364,NA
HMR_5996,1,0,0,9.205387718975544e-6,"Transport, extracellular",HMR_5996,9057.1 or 64849.1,NA,PMID:12739168;PMID:12915942
HMR_6359,0.34426837791759135,0,38.3713596550027,78.66237293561622,"Transport, extracellular",HMR_6359,64078.1,NA,PMID:12856181
HMR_6362,-0.5626705520017893,0,136.0174209926147,38.065876114860274,"Transport, extracellular",HMR_6362,64078.1,NA,PMID:12856181
HMR_6365,0.33330718996348047,0,65.816497434807,131.62525218058713,"Transport, extracellular",HMR_6365,64078.1,NA,PMID:12856181
HMR_6533,0.4054132575629981,0,106.1394670670677,250.87981873819382,"Transport, extracellular",HMR_6533,65010.1,NA,NA
HMR_6550,-0.5895014994161352,0,4.857763478015547,1.2545471801372494,Inositol phosphate metabolism,"Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase",93492.1 or 5728.1,NA,NA
HMR_6572,-0.4797616341701896,0,508.41730054552556,178.74377838139534,Inositol phosphate metabolism,1D-Myo-Inositol-3-Phosphate Lyase (Isomerizing),51477.1,R07324,NA
HMR_6584,0.3777240482320508,0,2.7067184318704363,5.992696752599971,Inositol phosphate metabolism,"Phosphatidylinositol-3, 4, 5-Trisphosphate 3-Phosphatase",93492.1 or 5728.1,NA,PMID:7556092;PMID:9367831
HMR_6629,-0.3453983672477482,0,12.111291525982134,5.892731402569409,"Transport, endoplasmic reticular",HMR_6629,NA,NA,NA
HMR_6632,-0.33608804473128173,0,9.219168577210896,4.581072527506247,Vitamin A metabolism,NADP-Retinol Dehydrogenase,51109.1 or 10170.1 or 50700.1 or 157506.1 or 145226.1 or 9249.1,R08379,NA
HMR_6633,-0.3759624414264669,0,2.8921229540723323,1.311658874556732,Vitamin A metabolism,Alcohol Dehydrogenase,8630.1 or 5959.1 or 137872.1 or 195814.1 or 130.1 or 124.1 or 131.1 or 125.1 or 128.1 or 127.1 or 126.1,R02124,NA
HMR_6647,-0.3453983672477482,0,12.111291525982134,5.892731402569409,Vitamin A metabolism,Retinal:NAD+ Oxidoreductase,8854.1 or 216.1,R02123,NA
HMR_6790,-0.47630044496748164,0,5.227946214303374,1.8545500785410405,Phenylalanine metabolism,Aldehyde Dehydrogenase [NAD (P)+],221.1 or 218.1 or 222.1 or 220.1,NA,NA
HMR_6826,-1.055356108645741,0,2.0851499784073795,-77.42100827551334,Phenylalanine metabolism,Thyroxine 5'-Deiodinase,1735.1 or 1734.1 or 1733.1,NA,NA
HMR_6834,1.055356108645741,0,-2.0851499784073795,77.42100827551334,Phenylalanine metabolism,Thyroxine 5'-Deiodinase,1734.1 or 1733.1,NA,NA
HMR_6854,-0.9437952376967578,0,-2.069036484201705,-71.55591625694167,Phenylalanine metabolism,L-Thyroxine Iodohydrolase (Reducing),1734.1 or 1733.1,R03734,NA
HMR_6874,-0.5112977165118444,0,10.557177133230091,3.41383204369981,Phenylalanine metabolism,"L-Tyrosine, L-Dopa:Oxygen Oxidoreductase",7299.1,R02078,NA
HMR_6986,0.7797907066917739,0,11.188516471741023,90.42859789845497,"Transport, peroxisomal",HMR_6986,NA,NA,NA
HMR_6989,-0.9539235874630372,0,118.16092461049557,2.786409633946419,"Transport, extracellular",HMR_6989,6528.1,NA,NA
HMR_7255,0.5061589103886913,0,0.029872898793149125,0.09110892884967184,N-glycan metabolism,HMR_7255,NA,R08375,NA
HMR_7256,0.5061589105844538,0,0.2987289879274426,0.9110892889639522,N-glycan metabolism,Dolichyl-Diphosphate Phosphohydrolase,57171.1,R01004,NA
HMR_7278,-0.6033079629654686,0,14.256689434591319,3.527404156788634,N-glycan metabolism,UDPglucose:Dolichyl-Phosphate Beta-D-Glucosyltransferase,29880.1,R01005,NA
HMR_7328,0.3928624311045528,0,2.287290930668011,5.247380115398969,N-glycan metabolism,HMR_7328,4249.1,R05991,NA
HMR_7329,0.3928624311045528,0,2.287290930668011,5.247380115398969,N-glycan metabolism,"Alpha-1, 6-Mannosyl-Glycoprotein 4-Beta-N-Acetylglucosaminyltransferase",25834.1,R05992,PMID:10570912
HMR_7330,0.3928624311045528,0,2.287290930668011,5.247380115398969,"Transport, golgi apparatus",HMR_7330,NA,NA,NA
HMR_7469,0.33407019901592055,0,12.497411955707824,25.036309878755034,Keratan sulfate degradation,Alpha-N-Acetylgalactosaminidase,4668.1,NA,NA
HMR_7703,0.5888428850199984,0,42.74762818856295,165.1905376906395,"Glycine, serine, alanine, and threonine metabolism",Glycolate:Oxygen 2-Oxidoreductase,54363.1 or 51179.1,R00475,NA
HMR_7748,-0.7894649970468884,0,619.6205366920472,72.89989563224222,Glycolysis/gluconeogenesis,Alpha-D-Glucose 6-Phosphate Ketol-Isomerase,2821.1,R02739,NA
HMR_7749,0.7894649970468884,0,-619.6205366920472,-72.89989563224222,Glycolysis/gluconeogenesis,Beta-D-Glucose 6-Phosphate Ketol-Isomerase,2821.1,R03321,NA
HMR_7757,-0.3398497644114129,0,-46.542088612110355,-94.46244672858715,"Transport, mitochondrial",HMR_7757,1622.1,NA,NA
HMR_7758,-1.8040221866136605,0,6.487493225128247,-1.8602165537100286,"Transport, mitochondrial",HMR_7758,1622.1,NA,NA
HMR_7898,0.49827654864071314,0,-13.990957027377656,-4.6851105384808935,"Transport, extracellular",HMR_7898,NA,NA,NA
HMR_7944,-0.7978137871886611,0,84.33552411453407,9.484564167705768,"Transport, endoplasmic reticular",HMR_7944,NA,NA,NA
HMR_7947,1.4505827587979114,0,-70.54307221315335,12.970585048706829,"Transport, endoplasmic reticular",HMR_7947,NA,NA,NA
HMR_7949,-0.5872170523517772,0,-27.392683251331654,-105.3292879802704,"Transport, endoplasmic reticular",HMR_7949,NA,NA,NA
HMR_7977,-0.9349301848743652,0,510.36274109268186,17.16300126460083,"Transport, extracellular",HMR_7977,NA,NA,NA
HMR_8086,0.5379740374120959,0,1.2400511763660265,4.127834080212372,"Transport, golgi apparatus",HMR_8086,NA,NA,NA
HMR_8475,-0.4095512040505407,0,-223.506036817348,-533.565663051033,"Transport, mitochondrial",HMR_8475,2030.1 or 3177.1,NA,PMID:12838422;PMID:12006583;PMID:14747464;PMID:16595656;PMID:17187757;PMID:17279066;PMID:7479738
HMR_8476,3.622191146959905,0,-139.10543350968362,78.9151778119392,"Transport, nuclear",HMR_8476,2030.1 or 3177.1,NA,PMID:12838422;PMID:12006583;PMID:14747464;PMID:16595656;PMID:17187757;PMID:17279066;PMID:7479738
HMR_8510,-0.7990390937074956,0,354.60269519530533,39.610745119138386,"Transport, mitochondrial",HMR_8510,NA,NA,NA
HMR_8562,0.40784863087520123,0,2.690531928892228,6.39677942147699,"Transport, mitochondrial",HMR_8562,NA,NA,NA
HMR_8590,1,0,NA,47.685166188533046,"Transport, lysosomal",HMR_8590,NA,NA,NA
HMR_8670,-0.46235810472563726,0,234.9771885719478,86.39031753016859,"Transport, extracellular",HMR_8670,65010.1,NA,NA
HMR_8776,-0.4327970234237705,0,11.031777799421569,4.36716234223276,"Transport, mitochondrial",HMR_8776,NA,NA,NA
HMR_8877,-0.8892734860463685,0,23.56494291848391,1.3810938438247888,"Transport, extracellular",HMR_8877,6523.1,NA,NA
HMR_8884,-0.9657351070768443,0,27.965201233515142,0.48746375968521455,"Transport, extracellular",HMR_8884,6523.1,NA,NA
HMR_9188,0.804181889604255,0,-99.48963931472599,-10.798175775302338,"Transport, extracellular",HMR_9188,NA,NA,NA
HMR_9561,-0.854083403957937,0,540.920820576477,42.57053630829528,Miscellaneous,HMR_9561,1208.1,NA,PMID:10769148;PMID:8017323
HMR_9581,1,3.836416054177864e-5,0,0.3347834094595164,"Transport, extracellular",HMR_9581,6581.1 or 6580.1,NA,NA
HMR_9582,1,3.836416054177864e-5,0,0.3347834094595164,"Transport, extracellular",HMR_9582,55244.1 or 146802.1,NA,NA
HMR_9583,1,3.836416054177864e-5,0,0.31685325957071037,"Transport, extracellular",HMR_9583,6582.1 or 6580.1,NA,NA
HMR_9584,1,3.836416054177864e-5,0,0.31685325957071037,"Transport, extracellular",HMR_9584,55244.1 or 146802.1,NA,NA
HMR_9602,-0.3632111761301205,0,15.58382787731397,7.27958191595561,"Transport, extracellular",HMR_9602,6539.1,NA,NA
HMR_9604,0.6924332175385408,0,7.323838536475937,40.3005406494895,"Transport, extracellular",HMR_9604,6539.1,NA,NA
HMR_9617,-0.9962223053016671,0,145.571596823355,0.27548286986220627,"Transport, extracellular",HMR_9617,6534.1,NA,NA
HMR_9622,-0.44120191504756395,0,13.448350690274296,5.214337098106086,"Transport, extracellular",HMR_9622,116085.1,NA,NA
HMR_9624,0.5277377717761151,0,60.066917576357724,194.31259442595243,"Transport, extracellular",HMR_9624,10864.1 or 55867.1,NA,NA
HMR_9627,-0.37246885297809856,0,13.21418603436739,6.041895450752124,"Transport, endoplasmic reticular",HMR_9627,NA,NA,NA
HMR_9634,-1,0,15.333835983543809,NA,"Transport, endoplasmic reticular",HMR_9634,NA,NA,NA
HMR_9639,-0.6334519670514548,0,-2.5618810826417238,-11.416538400522452,"Transport, extracellular",HMR_9639,NA,NA,NA
HMR_9647,-0.5578389701909657,0,7.246764858911594,2.0568473854569733,"Transport, extracellular",HMR_9647,NA,NA,NA
HMR_9648,-0.3928624311045528,0,-2.287290930668011,-5.247380115398969,"Transport, extracellular",HMR_9648,NA,NA,NA
HMR_9665,0.5379740374120959,0,1.2400511763660265,4.127834080212372,"Transport, golgi apparatus",HMR_9665,NA,NA,NA
HMR_9667,-0.3928624311045528,0,-2.287290930668011,-5.247380115398969,"Transport, golgi apparatus",HMR_9667,NA,NA,NA
HMR_9674,0.3905793035001749,0,230.80616828136445,526.6547109010696,"Transport, nuclear",HMR_9674,NA,NA,NA
HMR_9676,0.40784863087520123,0,2.690531928892228,6.39677942147699,"Transport, mitochondrial",HMR_9676,NA,NA,NA
HMR_9718,-0.340963735372475,0,39.22503564342181,19.27771817270045,"Glycine, serine, alanine, and threonine metabolism",ATP:L-Homoserine O-Phosphotransferase,NA,R01771,NA
HMR_9720,0.5061589103886913,0,0.029872898793149125,0.09110892884967184,"Transport, extracellular",HMR_9720,NA,NA,NA
HMR_9802,-0.6362840991819139,0,10.049790606848024,2.2338838624847472,Glutamate metabolism,Glutaminase,27165.1,R00256,PMID:11015561;PMID:11130979;PMID:17267261;PMID:6704422
HMR_9805,0.8065645712184226,0,20.734623722707294,193.64827245419025,Glycerophospholipid metabolism,Sn-Glycero-3-Phosphocholine Cholinephosphohydrolase,133121.1,R02591,NA
HMR_6580,0.3777240482320508,0,2.7067184318704363,5.992696752599971,Inositol phosphate metabolism,1-Phosphatidylinositol-4-Phosphate 5-Kinase,8395.1 or 8394.1 or 138429.1 or 23396.1,NA,PMID:9211928;PMID:10231032;PMID:11493657;PMID:10358929
HMR_1484,-0.4638572852266888,0,2.201763781110297,0.80640348127326,Cholesterol metabolism,"4, 4-Dimethyl-5A-Cholesta-8, 24-Dien-3B-Ol:NADP+ D14-Oxidoreductase",3930.1 or 7108.1,R05639,PMID:16784888;PMID:11969204;PMID:7946524
HMR_4772,0.55181789031143,0,3.316521481088574,11.483361911816766,Heme synthesis,Uroporphyrinogen Decarboxylase,7389.1,R04972,PMID:17360334;UNIPROT:P06132
HMR_1500,-0.4638572852266888,0,2.201763781110297,0.80640348127326,Cholesterol metabolism,3Beta-Hydroxysteroid 3-Dehydrogenase,51478.1,R07495,PMID:11969204;PMID:;PMID:10544267;PMID:12732193;PMID:12829805
12DHCHOLt2,-0.9319445381778307,0,70.99370435466543,2.500853021836886,"Transport, extracellular",12-Dehydrocholic acid transport via sodium cotransport,(6554.1 or 6555.1),NA,"PMID:25210150, PMID:26579438"
3DHCAS,0.523067806091934,0,5.2244255905294175,16.684037110298384,Bile acid synthesis,3-dehydrocholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
3DHCDCAS,0.43015659468145584,0,8.183561637663416,20.53858048518446,Bile acid synthesis,3-dehydro-chenodehydroxycholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
3DHCDCHOLt,1.0442763697800916,0,-6.256243576734536,288.85590600649493,"Transport, extracellular",3-Dehydrochenodeoxycholic acid transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHCDCHOLt2,-0.9709665065224663,0,350.38007605529504,5.161304171909927,"Transport, extracellular",3-Dehydrochenodeoxycholic acid transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
3DHCHOLt,-0.7739116083686091,0,-0.5793306642665778,-4.545484989348265,"Transport, extracellular",3-Dehydrocholic acid  transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHCHOLt2,-0.9439201536380136,0,316.44824997163045,9.12916572561709,"Transport, extracellular",3-Dehydrocholic acid  transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
3DHDCAS,0.5884751110141767,0,5.583401879387026,21.551782547231554,Bile acid synthesis,3-dehydro-deoxycholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
3DHDCAt,0.9323546963148841,0,-64.48240377199407,-2.2573142466138694,"Transport, extracellular",3-dehydro-deoxycholic acid transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHLCAS,-0.4651844261504262,0,11.949170937644954,4.361637073111458,Bile acid synthesis,3-dehydro-lithocholic acid formation,-1576.1,NA,"PMID:15708356 , PMID:17263554"
3DHLCAt,1.2002164317148558,0,-65.03505648620352,714.6825996891022,"Transport, extracellular",3-dehydro-lithocholic acid transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
3DHLCAt2,-0.8941660966685798,0,65.03505648620352,3.633743573712905,"Transport, extracellular",3-dehydro-lithocholic acid transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
7DHCDCHOLt2,0.3352698003997048,0,5.073494650090078,10.191329042712775,"Transport, extracellular",7-Dehydrochenodeoxycholic acid transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
7DHCHOLt,-1.2317288895734935,0,669.4007339267731,-69.50642144627953,"Transport, extracellular",7-Dehydrocholic acid transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
CA24GSc,-0.6693346065526259,0,53.482435452598146,10.59391597828212,Bile acid synthesis,UDP-Glucuronosyltransferase (UGT) cytosolic (cholic acid),-10941.1,NA,"PMID:10529008, PMID:8244999, PMID:21995321, PMID:23756265"
CDCA24GSc,-0.6099423764345158,0,40.68226344904974,9.856518614874009,Bile acid synthesis,UDP-Glucuronosyltransferase (UGT) cytosolic (chenodeoxycholic acid),(54659.1 or 10941.1 or 79799.1),NA,"PMID:17058234, PMID:23756265, PMID:25210150"
CDCA3GSc,-0.3334939884082473,0,5.76793594575048,2.8829256192656416,Bile acid synthesis,UDP-Glucuronosyltransferase (UGT) cytosolic (chenodeoxycholic acid),(7364.1 or 10941.1 or 79799.1),NA,"PMID:17058234, PMID:23756265, PMID:25210150, PMID:16749861, PMID:10529008"
HC02220t,-0.7839709627005235,0,-34.40856423004409,-284.146428748462,"Transport, extracellular",Chenodeoxycholic acid 3-sulfate transport via bicarbonate countertransport,(28234.1 or 10599.1),NA,PMID:19131563
CDCA6AH,-0.5003121347045029,0,18.348257432517276,6.110996089592103,Bile acid synthesis,Chenodeoxycholic acid 6alpha-hydroxylase,-1576.1,NA,"PMID:10216279, PMID:17263554"
COPROSTt,1.1930855040322095,0,-63.00238747396525,715.5877567356109,"Transport, extracellular",Coprostanol transport via bicarbonate countertransport,(28234.1) or (10599.1) or (123264.1) or (200931.1),NA,"PMID:25210150, PMID:26579438"
COPROSTt2,-0.7533853646066113,0,63.00238747396525,8.861321150180173,"Transport, extracellular",Coprostanol transport via sodium cotransport,(6554.1) or (6555.1),NA,"PMID:25210150, PMID:26579438"
DCA24GSc,0.806075313871777,0,82.94391228783391,772.4800560974121,Bile acid synthesis,UDP-Glucuronosyltransferase (UGT) cytosolic (deoxycholic acid),(7364.1 or 10941.1),NA,"PMID:23756265, PMID:21995321"
DCA24GSr,-0.42627142404668583,0,79.16275421203636,31.8438226251157,Bile acid synthesis,UDP-Glucuronosyltransferase (UGT) ER (deoxycholic acid),(7364.1 or 10941.1),NA,"PMID:23756265, PMID:21995321"
DCA24Gtr,0.42627142404668583,0,-79.16275421203636,-31.8438226251157,"Transport, extracellular",Glucuronidated Compound Transport (DCA-24g),NA,NA,NA
DCA3GSr,0.768354586277981,0,4.576397710330085,34.935696544399185,Bile acid synthesis,UDP-Glucuronosyltransferase (UGT) ER (deoxycholic acid),(7364.1 or 10941.1),NA,"PMID:23756265, PMID:21995321"
DCA3Gtr,-0.7683545862793122,0,-4.576397710300341,-34.935696544399185,"Transport, extracellular",Glucuronidated Compound Transport (DCA-3G),NA,NA,NA
DM_3dhchol[c],-0.8757585474593926,0,321.09334480761214,21.26771785955755,Exchange/demand reaction,DM_3dhchol(c),NA,NA,NA
DM_3dhdchol[c],0.8299349783445362,0,5.583401879387026,60.07856464419933,Exchange/demand reaction,DM_3dhdchol(c),NA,NA,NA
DM_3dhlchol[c],0.9674687467760029,0,11.949170937644954,722.6779800895691,Exchange/demand reaction,DM_3dhlchol(c),NA,NA,NA
DM_7dhchol[c],-1,0,733.6855854454041,NA,Exchange/demand reaction,DM_7dhchol(c),NA,NA,NA
DM_ca24g[c],-0.6168773776584224,0,57.10473398384359,13.531091308663402,Exchange/demand reaction,DM_ca24g(c),NA,NA,NA
